rmse_I,rmse_Beta,time_predict,roll_var_npeople,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
67.61188200979777,1.354779226724877e-05,0.0,8,2988,3141.289210260898,31,28
68.96862045487738,0.0003147065049083256,0.0,7,2865,3096.610794594832,31,29
99.00232067390932,1.755333253762343e-05,0.0,9,2893,3149.7779341868945,28,28
94.58314473117491,1.3927361106394063e-05,0.0,9,2923,3147.537418834189,30,28
101.07895492234361,1.4173246758979291e-05,0.015624523162841797,9,2881,3134.3944076563243,31,28
93.96656095447356,2.3100090639142854e-05,0.0,9,2892,3168.898746632272,28,28
67.11462995054904,1.1551539340972735e-05,0.0065114498138427734,9,2933,3128.7971762055377,30,28
74.07959115957571,3.776700115623647e-05,0.0,8,2963,3156.739952411415,29,28
64.26220936332818,1.2325557705145522e-05,0.0,9,2968,3157.267411776353,29,28
62.8039793581049,2.504308845718917e-05,0.0,9,3002,3172.1802715307135,28,28
79.31009146839199,1.5680356424211928e-05,0.017301559448242188,9,2942,3198.94873782908,27,27
94.06816848168114,2.2194886706016756e-05,0.004513263702392578,9,2912,3153.561355749197,29,27
79.27531283349641,1.8799602182943485e-05,0.0,9,2951,3154.078960181806,30,28
75.01357596960169,1.3258529235212802e-05,0.0,9,3008,3204.302885971701,29,27
81.1575553770064,3.0103273832599184e-05,0.0,9,2982,3185.142024986625,29,27
65.86207203685498,1.244045847464661e-05,0.0,9,2963,3160.1899528337976,28,27
67.22607325573722,3.9690331067809846e-05,0.0,9,3000,3152.061357397901,29,27
79.16995295741471,2.9513976987659563e-05,0.0,9,2893,3148.9616619082008,30,28
86.23634330012797,1.1667886391649167e-05,0.015623092651367188,9,2990,3215.01792609215,26,27
84.1317365804482,4.450992548047698e-05,0.0,9,2981,3204.694492109627,29,27
95.3151803350364,4.8134419949249403e-05,0.0,9,2902,3200.624662128151,27,27
102.80235030887142,1.4979770868853939e-05,0.0,9,2962,3187.77615137545,27,27
77.25402509960385,1.5533452252421725e-05,0.0,9,3010,3226.320475953226,28,26
98.8454301619632,1.830845321645295e-05,0.015622854232788086,9,2906,3130.47991733216,28,28
105.42735143315751,1.1472463793738094e-05,0.0,9,2911,3238.646206949736,25,26
72.43712678147256,1.3402761862730607e-05,0.0,9,3013,3208.83627331363,27,26
104.98298069932368,5.882902340304083e-05,0.0,8,2979,3238.270535586891,29,26
87.30815294433822,3.896357400598321e-05,0.0,9,2991,3217.226594755032,30,27
78.05799957273001,1.6378384896548835e-05,0.015625476837158203,9,2988,3211.015338646098,26,26
87.38558756182674,1.7957354378505766e-05,0.0,8,3024,3238.092183713416,28,26
84.94386137937268,2.228424149306531e-05,0.0,9,3040,3227.6864810700636,28,26
103.73960842130856,2.5925609339448985e-05,0.0,8,3032,3241.7547795745904,28,26
85.74379223529417,2.5643199347777714e-05,0.0,9,3033,3247.2832780794547,26,26
100.1138400943368,2.018828510608999e-05,0.015624523162841797,9,2895,3155.0959826526932,29,27
107.4813262026372,1.6252515236130785e-05,0.0,9,3010,3254.1909660209017,27,26
93.60690369498423,2.612675483271328e-05,0.0,9,3015,3221.6867003777634,26,26
101.13435637078531,1.1643678400963669e-05,0.0,9,2899,3179.2684249548192,28,27
116.75038457756645,5.939249169196577e-05,0.015624284744262695,8,2938,3213.7947363643016,29,26
95.4803637836643,1.2865587134371103e-05,0.0,9,2986,3217.430743586884,27,26
69.91257518347716,0.00011209757222684838,0.015624523162841797,7,3038,3247.0181232733385,28,26
108.87800616163157,3.3428456280884704e-05,0.015639066696166992,9,3001,3233.464858493471,28,26
87.35266879497547,3.358700834267228e-05,0.0,9,2980,3231.106857097743,25,26
93.92385279051423,1.6875962330224795e-05,0.0,9,3007,3228.4336815561746,26,26
103.60071697623547,2.917237906838595e-05,0.015623807907104492,10,2926,3220.0715702974785,29,26
84.41524017821072,1.6624668849437487e-05,0.0,9,2986,3195.924085951926,28,26
93.54980465486805,0.00030046387563712704,0.015639305114746094,7,3019,3263.0947823024294,26,25
76.08747481950346,4.7375316548549505e-05,0.0,9,2947,3202.644297061564,27,26
73.96760116411167,2.016529838351495e-05,0.0,9,3056,3255.5695324384014,28,26
92.74318499948754,1.8345414367893396e-05,0.0,9,2945,3244.1355379470237,28,26
105.13942654012929,2.6247817028649005e-05,0.0,9,2986,3257.7484517082707,26,25
116.36089477039275,8.44028577752566e-05,0.01563858985900879,7,2908,3281.8474302230097,27,25
77.2243556904285,1.2828284585396591e-05,0.0,9,3049,3277.816747705092,28,25
99.83644506817146,3.635426758699206e-05,0.0,9,2958,3235.903847114998,28,26
104.51029530459046,2.958830634202275e-05,0.0,9,3011,3235.2723483671857,27,26
77.2254923241645,1.3188876378789832e-05,0.015624046325683594,9,3080,3273.235131531493,27,25
111.97903996123986,1.4187573465859441e-05,0.0,9,2964,3263.1855515002503,27,25
134.2899109303508,2.3909281614946272e-05,0.0,9,2887,3246.6938924626124,28,26
110.79427979743492,8.748336759498034e-06,0.0,9,3007,3285.863104322642,26,25
88.46860861330059,1.1607254615293658e-05,0.0,9,3089,3260.1030775427157,25,25
82.07084530624013,1.932366598963487e-05,0.0,10,2983,3246.591508699004,26,25
45.13499448955383,9.273657927977951e-06,0.0,9,3143,3269.4448097984805,27,26
33.55074164656244,2.0685533076978223e-05,0.0,8,3175,3253.2968289523988,25,26
32.393891826442264,1.560423798313798e-05,0.015625476837158203,8,3192,3298.4816935160393,28,25
46.404028558344095,4.1136239392035214e-05,0.0,9,3178,3264.2334596680453,28,26
31.022213413598692,2.1611746255404985e-05,0.0,8,3196,3270.9127179991337,26,26
64.4773873008257,3.054883260659248e-05,0.0,8,3182,3320.0057987237374,26,25
42.50027906585072,6.27501625838046e-05,0.0,9,3191,3298.626782692318,24,25
55.23509128892337,7.953987130750848e-05,0.0,8,3172,3331.758278449857,25,25
30.13927162339329,1.229702072134454e-05,0.0,9,3275,3266.7045859244454,25,26
33.46523022159688,6.803194412114621e-05,0.0,9,3185,3270.005424241019,27,26
47.78345914606842,1.3133867010249007e-05,0.0,9,3211,3344.988549386989,25,24
57.24094060723659,2.41106883521756e-05,0.0,9,3147,3275.3045400822,27,26
