rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.5400617248673217,0.14433756729740643,4.286795801216143e-06,0.4996276991809382,0.31182795698924726,0.8935523114355232,0.47916666666666674,0.03099989891052246,4,10,5.0,1.0,1.0,1,4,4,4
0.1767766952966369,0.0,9.999999999999994e-08,0.9194405594405595,1.0,0.9851160944631872,1.0,0.030996084213256836,4,10,4.0,0.0,0.0,1,4,1,4
1.3149778198382918,0.3679900360969936,5.2695138818692e-06,-0.018665302991562438,-0.10736468500443674,0.5364552791041857,-0.1026293469041557,0.03099989891052246,4,10,4.0,2.0,0.0,1,4,16,4
0.3535533905932738,0.10206207261596575,5.817243549258298e-07,0.8540848638378721,-0.010526315789473939,0.9592100343315545,-0.010101010101010388,0.033128976821899414,4,10,5.0,1.0,0.0,1,4,8,4
0.1767766952966369,0.0,9.999999999999994e-08,0.7880794701986755,1.0,0.9858028488949884,1.0,0.03807878494262695,4,10,3.0,0.0,0.0,1,4,1,4
0.6535161308899218,0.25,2.370998079127401e-06,0.8217310566601749,0.10973724884080405,0.9123931623931624,0.2146596858638743,0.03701496124267578,4,10,8.0,2.0,1.0,1,4,6,4
0.568257570707744,0.0,9.999999999999994e-08,0.7747502270663034,1.0,0.9083274189732671,1.0,0.03455948829650879,4,10,6.0,0.0,0.0,1,4,1,4
0.3535533905932738,0.0,9.999999999999994e-08,0.7125031195408038,1.0,0.9586933324154074,1.0,0.0333552360534668,4,10,5.0,0.0,0.0,1,4,1,4
0.1767766952966369,0.0,9.999999999999994e-08,0.6785714285714286,1.0,0.9792516771560965,1.0,0.03127121925354004,4,10,2.0,0.0,0.0,1,4,1,4
0.9013878188659973,0.3679900360969936,5.7953344120434334e-06,0.21203830369357057,-0.10736468500443674,0.6605596414117239,-0.03503184713375784,0.032495975494384766,4,10,3.0,2.0,0.0,1,4,8,4
0.14433756729740643,0.0,9.999999999999994e-08,0.31182795698924726,1.0,0.9898042414355628,1.0,0.03201937675476074,4,10,1.0,0.0,0.0,1,4,1,4
0.5400617248673217,0.30618621784789724,2.8014328034009736e-06,0.8744159970099048,-0.060122699386503164,0.9354303108569321,0.038461538461538214,0.03200030326843262,4,10,6.0,2.0,0.0,1,4,8,4
1.241638702145945,0.408248290463863,1.3880937299509079e-06,0.6672209860639418,-0.01654533421575133,0.7878774849149359,-0.013299556681443558,0.0319974422454834,4,10,9.0,2.0,1.0,1,4,7,4
