rmse_I,rmse_Beta,r2,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
2.160246899469287,7.402704396285525e-06,0.16401273885350287,3.190993070602417,0,10,10.0,1,0
3.0550504633038935,0.0,-0.512,1.377997636795044,0,10,10.0,1,0
2.6457513110645907,7.829517602743516e-06,-0.6509433962264148,4.604997158050537,0,10,10.0,1,0
3.2113081446662823,1.4289388699951416e-06,-0.4806505888951207,1.9519951343536377,0,10,10.0,1,0
2.6457513110645907,0.0,0.23417721518987344,1.5110015869140625,0,10,10.0,1,0
4.69041575982343,2.4868563433540115e-06,-1.6666666666666665,1.914001703262329,0,10,10.0,1,0
3.6666666666666665,0.0,-1.3725490196078431,2.0099985599517822,0,10,10.0,1,0
4.0155946010522525,0.0,-0.6565008025682182,1.100998878479004,0,10,10.0,1,0
1.834021909257456,0.0,0.516627078384798,1.5010004043579102,0,10,10.0,1,0
2.118577846816882,8.929445166977098e-06,-0.5465896384644053,4.457998275756836,0,10,10.0,1,0
2.390457218668787,0.0,0.5652173913043479,1.0490009784698486,0,10,10.0,1,0
3.3819373146171707,3.91675586027411e-06,-0.8781270044900578,3.222996234893799,0,10,10.0,1,0
4.955356249106169,2.4055518663332007e-06,-1.5341166477916195,2.8979976177215576,0,10,10.0,1,0
4.211784708978203,7.64471020180683e-07,-2.465288035450516,2.3040013313293457,0,10,10.0,1,0
3.8999105535359906,4.900418655475267e-06,-1.9238927011852778,4.560000896453857,0,10,10.0,1,0
2.0947696058260292,4.512838976738514e-06,-0.5493157149598871,6.6899988651275635,0,10,10.0,1,0
2.258317958127243,0.0,0.5299539170506913,1.3620011806488037,0,10,10.0,1,0
2.7774602993176543,3.8185086927236987e-07,-0.005319148936170359,1.766000509262085,0,10,10.0,1,0
3.1871452330953014,1.7243948048273144e-06,-1.1344586728754367,2.2389931678771973,0,10,10.0,1,0
3.452441866086912,3.308634738270881e-06,-1.8735026654123543,5.937000513076782,0,10,10.0,1,0
2.6874192494328497,0.0,-0.0675182481751826,1.2599992752075195,0,10,10.0,1,0
3.0767948691238205,2.556619086479726e-06,-0.531272465851905,3.490999221801758,0,10,10.0,1,0
3.8937501618081054,2.9585202323904376e-06,-0.7983214021229326,3.1660044193267822,0,10,10.0,1,0
4.012480529547776,1.0630630336215027e-06,-0.8274687854710558,1.388993263244629,0,10,10.0,1,0
3.082207001484488,1.2763699001602659e-06,-0.705263157894737,2.1189987659454346,0,10,10.0,1,0
1.855921454276674,3.775184502326657e-06,-0.692048517520216,5.530999422073364,0,10,10.0,1,0
2.8372521918222215,0.0,-0.4563545906829489,2.2059919834136963,0,10,10.0,1,0
3.721042037676254,1.7726523269106026e-06,-1.3504464285714288,4.1090004444122314,0,10,10.0,1,0
3.3619979629723606,3.0979721715973426e-06,-0.4154783808647655,3.4220004081726074,0,10,10.0,1,0
2.4238399287081647,7.368765956508415e-06,0.15883668903803128,1.1139962673187256,0,10,10.0,1,0
3.2168037066250283,1.0447483051568787e-05,-0.9234012649332399,2.5220067501068115,0,10,10.0,1,0
3.046645906903407,9.434271276393213e-06,-0.5216641517568443,3.9530014991760254,0,10,10.0,1,0
3.1119464208619965,1.4345656195007615e-06,-0.16069057104913687,2.177997589111328,0,10,10.0,1,0
3.24037034920393,0.0,-0.10526315789473695,1.5899999141693115,0,10,10.0,1,0
3.192252526113213,7.552816192361479e-06,-1.119811320754717,4.1959922313690186,0,10,10.0,1,0
3.833054616400305,2.1887716874203867e-06,-0.5616352201257859,1.6799981594085693,0,10,10.0,1,0
5.526161555588249,7.926326715801622e-07,-1.476487523992322,1.6210010051727295,0,11,10.0,3,0
2.8015147417932407,7.07446518761645e-06,-0.23547267996530818,3.6559946537017822,0,10,10.0,1,0
3.5409690112258168,0.0,-0.2842424242424242,1.6400024890899658,0,10,10.0,1,0
3.6209268304000717,2.1632225215850674e-06,-0.6388888888888888,2.2299954891204834,0,10,10.0,1,0
2.513123449750173,7.516318964485209e-06,-0.7743190661478605,3.8559987545013428,0,10,10.0,1,0
4.02077936060494,8.966820669721494e-07,-0.6869565217391305,1.4999992847442627,0,10,10.0,1,0
1.8384776310850235,6.123084217110832e-06,0.2665567225067269,5.331998586654663,0,10,10.0,1,0
3.2596012026013246,0.0,-0.3737373737373737,1.2779991626739502,0,10,10.0,1,0
2.5267796470241297,9.43540984101211e-07,0.0314183123877918,1.6479997634887695,0,10,10.0,1,0
4.327501903786147,6.098567238535068e-06,-1.0414414414414415,1.5700058937072754,0,10,10.0,1,0
2.5235730725761796,7.311069040694783e-07,-0.15065065065065042,2.2259938716888428,0,10,10.0,1,0
3.332456024900364,1.3715499288889045e-06,-0.5026236881559218,2.255007743835449,0,10,10.0,1,0
3.617695302018346,4.920632933824015e-06,-1.2683239091006078,5.658856153488159,0,10,10.0,1,0
2.8751811537130436,1.2123550391230865e-06,-0.13138686131386823,1.8460009098052979,0,10,10.0,1,0
2.3741027013091993,4.557433567455877e-06,-0.8305776250805228,5.671006917953491,0,10,10.0,1,0
2.4548555536881764,3.757545225155909e-06,-0.5750226244343888,3.9599993228912354,0,10,10.0,1,0
2.2896340848319503,1.303173114126801e-06,0.10235849056603774,3.3719987869262695,0,10,10.0,1,0
3.2342965475205534,4.0841101119333925e-06,-1.3762259822196725,8.48000192642212,0,10,10.0,1,0
2.4192852614916225,3.1366331342743e-06,-0.3782847830515377,3.461002826690674,0,10,10.0,1,0
2.9742484506432625,2.17031997782506e-06,-1.224702380952381,2.943000316619873,0,10,10.0,1,0
2.0548046676563256,0.0,0.4738461538461538,1.3599987030029297,0,10,10.0,1,0
1.901416476047427,0.0,0.44555353901996353,1.676008701324463,0,10,10.0,1,0
4.681523968396046,2.0303307907888854e-06,-1.8927589367552708,1.6650009155273438,0,10,10.0,1,0
1.632993161855452,0.0,0.5327102803738315,1.8930025100708008,0,10,10.0,1,0
3.011090610836324,0.0,0.0892857142857143,1.8899950981140137,0,10,10.0,1,0
1.8708286933869707,9.728384229533646e-06,-0.15631399317406136,4.399999141693115,0,10,10.0,1,0
3.415650255319866,8.967481097606386e-07,-0.6365336658354119,1.9000005722045898,0,10,10.0,1,0
4.27617987059879,2.603308516281809e-06,-1.0089686098654704,1.8619983196258545,0,10,10.0,1,0
4.427188724235731,9.24861636869662e-07,-1.322274881516588,1.3449985980987549,0,10,10.0,1,0
4.1952353926806065,4.421049036237262e-06,-1.0014556040756912,10.302000045776367,0,10,10.0,1,0
3.1571730924173083,5.79959784543994e-06,-0.8628938156359403,3.363999366760254,0,10,10.0,1,0
