rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.5496210815947049,0.14433756729740643,4.0770930970591595e-06,0.4817572598659716,0.31182795698924726,0.8897506082725061,0.47916666666666674,0.002999544143676758,4,10,5.0,1.0,1.0,1,4,4,4
0.1767766952966369,0.0,0.0,0.9194405594405595,1.0,0.9851160944631872,1.0,0.0035562515258789062,4,10,4.0,0.0,0.0,1,4,1,4
1.3149778198382918,0.3679900360969936,5.326760431790598e-06,-0.018665302991562438,-0.10736468500443674,0.5364552791041857,-0.1026293469041557,0.003496885299682617,4,10,4.0,2.0,0.0,1,4,16,4
1.9391793797033492,0.10206207261596575,5.685907988870149e-06,-3.3896136795440137,-0.010526315789473939,-0.22709813385907052,-0.010101010101010388,0.0029997825622558594,4,10,5.0,1.0,0.0,1,4,8,4
0.1767766952966369,0.0,0.0,0.7880794701986755,1.0,0.9858028488949884,1.0,0.002519845962524414,4,10,3.0,0.0,0.0,1,4,1,4
1.0458250331675945,0.25,3.172967793253464e-06,0.5434575841297162,0.10973724884080405,0.7756410256410257,0.2146596858638743,0.002995014190673828,4,10,8.0,2.0,1.0,1,4,6,4
0.5951190357119042,0.0,0.0,0.7529518619436876,1.0,0.8994558788739059,1.0,0.003519773483276367,4,10,6.0,0.0,0.0,1,4,1,4
0.3535533905932738,0.0,0.0,0.7125031195408038,1.0,0.9586933324154074,1.0,0.002503633499145508,4,10,5.0,0.0,0.0,1,4,1,4
0.1767766952966369,0.0,0.0,0.6785714285714286,1.0,0.9792516771560965,1.0,0.002999544143676758,4,10,2.0,0.0,0.0,1,4,1,4
0.9947780321927768,0.3679900360969936,5.926267274540599e-06,0.040303062190887196,-0.10736468500443674,0.586579050437356,-0.03503184713375784,0.003000497817993164,4,10,3.0,2.0,0.0,1,4,8,4
0.14433756729740643,0.0,0.0,0.31182795698924726,1.0,0.9898042414355628,1.0,0.0030002593994140625,4,10,1.0,0.0,0.0,1,4,1,4
0.9013878188659973,0.30618621784789724,2.187809366208182e-06,0.6501588488133061,-0.060122699386503164,0.8201272945300249,0.038461538461538214,0.0035266876220703125,4,10,6.0,2.0,0.0,1,4,8,4
0.8477912478906585,0.408248290463863,1.9964457932013957e-06,0.8448530272865675,-0.01654533421575133,0.9011050436427742,-0.013299556681443558,0.003000020980834961,4,10,9.0,2.0,1.0,1,4,7,4
1.4215601757693317,0.14433756729740643,3.346846126117913e-07,0.26515151515151514,-0.02127659574468077,0.5956985661887295,-0.02040816326530681,0.0030002593994140625,4,10,4.0,1.0,0.0,1,4,7,4
1.0307764064044151,0.6123724356957945,3.3161783778014612e-06,0.6873463392828634,-0.19999999999999996,0.8215410455595213,-0.1707317073170731,0.0019996166229248047,4,10,6.0,2.0,0.0,1,4,14,4
1.357847561400027,0.3818813079129867,3.7569835934856437e-06,-0.3359540844406008,-0.17073170731707288,0.3516483516483516,-0.16279069767441845,0.0025484561920166016,4,10,5.0,1.0,0.0,1,4,6,4
0.14433756729740643,0.0,0.0,0.7644171779141105,1.0,0.9908571428571429,1.0,0.0030002593994140625,4,10,2.0,0.0,0.0,1,4,1,4
0.22821773229381923,0.0,0.0,0.8843652132016382,1.0,0.9799164524421594,1.0,0.0025277137756347656,4,10,4.0,1.0,0.0,1,4,2,4
0.9519716382329886,0.1767766952966369,7.671457611890623e-07,0.33960623072665475,-0.032258064516129004,0.7034663758137631,-0.03092783505154606,0.002999544143676758,4,10,4.0,1.0,0.0,1,4,11,4
2.099106952968333,0.5951190357119042,2.6456920170397166e-06,-0.36676651745144895,-0.2142857142857142,0.17824186498300143,-0.08834827144686308,0.003548145294189453,4,10,7.0,3.0,0.0,1,4,24,4
0.1767766952966369,0.0,0.0,0.8834479967624445,1.0,0.9837618403247632,1.0,0.0035479068756103516,4,10,3.0,0.0,0.0,1,4,1,4
2.6594955662054915,0.25,2.614036480866472e-06,-3.764912280701754,-0.06666666666666665,-0.7337350628127868,-0.06382978723404253,0.003000497817993164,4,10,5.0,1.0,0.0,1,4,8,4
0.816496580927726,0.30618621784789724,2.1107380218733025e-06,0.7561033702512803,-0.10344827586206895,0.8816042622465592,-0.09890109890109877,0.0029997825622558594,4,10,7.0,1.0,0.0,1,4,7,4
0.1767766952966369,0.0,0.0,0.9328201539538139,1.0,0.9895437593670489,1.0,0.002999544143676758,4,10,4.0,1.0,1.0,1,4,3,4
0.5863019699779287,0.1767766952966369,5.406539247298516e-07,0.6082601706442438,-0.032258064516129004,0.8872758326216909,-0.03092783505154606,0.003527402877807617,4,10,4.0,1.0,0.0,1,4,6,4
9152.840435146349,2026.409766475346,1.0443976537549187e-05,-85794607.47827536,-27186778.862068966,-39108882.73370939,-25748418.856303073,0.0035505294799804688,4,10,26806.0,2.0,6570.0,1,51,16,48
0.47871355387816905,0.0,0.0,0.7448967266578088,1.0,0.9183097545579444,1.0,0.0035295486450195312,4,10,5.0,0.0,0.0,1,4,1,4
0.8599903100229289,0.46770717334674267,1.5439339701298613e-06,0.7756640226442418,-0.08620689655172442,0.8632090012330456,-0.0442565887618096,0.002522706985473633,4,10,7.0,2.0,1.0,1,4,10,4
0.7359800721939872,0.30618621784789724,1.8103654390530414e-06,0.7635915893161583,-0.060122699386503164,0.8836038052602126,-0.0575793184488842,0.0035266876220703125,4,10,7.0,2.0,0.0,1,4,14,4
1603.5336110186984,331.65401462467884,2.073318116283403e-05,-14241156.153846148,-10670612.221052634,-1766849.7909240557,-10666121.222222224,0.0035483837127685547,4,10,3451.0,1.0,739.0,1,76,7,72
3.6784847423905402,0.408248290463863,7.983237516630709e-06,-8.415886439142254,-0.043478260869564966,-2.8431952662721893,0.011735639283508847,0.002998828887939453,4,10,5.0,3.0,0.0,1,4,10,4
0.962851667357612,0.27003086243366087,5.911010336549286e-06,0.5925025039347547,0.045454545454545525,0.7848370563775264,0.14529914529914578,0.0025277137756347656,4,10,7.0,1.0,1.0,1,4,4,4
0.30618621784789724,0.0,0.0,0.8711217183770883,1.0,0.9711538461538461,1.0,0.002000093460083008,4,10,5.0,1.0,0.0,1,4,3,4
0.14433756729740643,0.0,0.0,0.9599916649301938,1.0,0.9929318631608708,1.0,0.0029997825622558594,4,10,5.0,0.0,0.0,1,4,1,4
1.3228756555322954,0.3227486121839514,4.984850819341976e-06,0.28205128205128205,-0.11627906976744207,0.6076233183856501,-0.021450459652706755,0.0029997825622558594,4,10,7.0,1.0,0.0,1,4,4,4
1.2119199643540823,0.10206207261596575,5.02595909721099e-06,-0.6116204310036906,-0.010526315789473939,0.5658198614318708,0.796334012219959,0.003021240234375,4,10,6.0,2.0,0.0,1,4,4,4
0.1767766952966369,0.0,0.0,0.981245115915603,1.0,0.9944108057755007,1.0,0.0035545825958251953,4,11,8.0,1.0,0.0,3,4,3,4
0.8036375634160796,0.25,4.120568483499398e-06,0.39116202945990186,-0.028571428571428248,0.829346838787812,0.11111111111111105,0.004022121429443359,4,10,5.0,2.0,0.0,1,4,22,4
0.10206207261596575,0.0,0.0,0.9827089337175793,1.0,0.996824489536693,1.0,0.003000020980834961,4,10,5.0,0.0,0.0,1,4,1,4
0.408248290463863,0.2041241452319315,8.29995629851633e-07,0.8780081010245413,-0.010526315789473939,0.9579124579124579,0.18533604887983623,0.003511190414428711,4,10,6.0,2.0,0.0,1,4,10,4
1.0752906583803283,0.3227486121839514,4.7289136453790845e-06,0.1256974072858551,-0.0714285714285714,0.6198109330045211,-0.06837606837606858,0.0025017261505126953,4,10,5.0,2.0,0.0,1,4,16,4
0.27003086243366087,0.10206207261596575,0.0,0.9083844580777096,-0.010526315789473939,0.9787130519401532,-0.010101010101010388,0.003278017044067383,4,10,5.0,1.0,0.0,1,4,6,4
0.770551750371122,0.27003086243366087,4.404103648681081e-06,0.07925290257445738,-0.0786516853932584,0.8032515273894584,-0.07526881720430079,0.003000020980834961,4,10,5.0,1.0,0.0,1,4,13,4
0.1767766952966369,0.0,0.0,0.8645980253878702,1.0,0.9863207332087001,1.0,0.0030007362365722656,4,10,3.0,0.0,0.0,1,4,1,4
0.14433756729740643,0.0,0.0,0.9433962264150944,1.0,0.9899086734951309,1.0,0.003008127212524414,4,10,4.0,1.0,1.0,1,4,5,4
0.2041241452319315,0.2041241452319315,2.041690624256651e-06,0.9431868619618287,-0.010526315789473939,0.9887209564628919,0.31506849315068464,0.002501964569091797,4,10,5.0,2.0,0.0,1,4,11,4
0.3535533905932738,0.10206207261596575,0.0,0.7548936170212766,-0.010526315789473939,0.9466453247965854,0.4897959183673466,0.003000020980834961,4,10,4.0,1.0,0.0,1,4,3,4
0.5204164998665332,0.1767766952966369,5.821049020862082e-07,0.7305699481865284,-0.032258064516129004,0.9242843414193773,-0.03092783505154606,0.002999544143676758,4,10,5.0,1.0,0.0,1,4,8,4
2.443102535711508,0.5951190357119042,3.7829962773124713e-06,-0.46985891406584,-0.17410071942446081,0.009952311839104055,-0.14439582632110382,0.002007007598876953,4,10,6.0,3.0,0.0,1,4,24,4
0.39528470752104744,0.10206207261596575,4.792254070514373e-07,0.767404296559522,-0.010526315789473939,0.9454227914422938,-0.010101010101010388,0.0025141239166259766,4,10,4.0,1.0,0.0,1,4,8,4
