rmse_I,rmse_Beta,time_predict,20,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
5434.09309698852,1.5354210557909132e-06,0.0,20,8194,17227.544625832365,141,102
5346.431902209501,1.575551209392879e-06,0.009000539779663086,20,8297,17031.167910522076,147,100
5279.206954783324,1.5326788796089838e-06,0.00899958610534668,20,8302,16896.077746634724,136,99
5338.97370878719,1.574766882667742e-06,0.008999824523925781,20,8129,16988.963736119254,153,100
5397.739584740527,1.5239201581797334e-06,0.008996009826660156,20,8431,16958.443785019474,139,99
5281.594419375962,1.5465660984698538e-06,0.008999347686767578,20,8203,16913.09139179143,146,99
5416.031619398571,1.5297533869574541e-06,0.008999109268188477,20,8329,16882.530248904524,143,98
5484.250097119921,1.5233715575113294e-06,0.008997917175292969,20,8337,17045.41607784311,141,100
5543.880808344078,1.5417772868531233e-06,0.010008811950683594,20,8161,17034.131062966935,145,100
5327.745426612593,1.5333763034988494e-06,0.01015162467956543,20,8530,17109.020660722555,142,101
4959.933209971585,1.5322735238088935e-06,0.008999824523925781,20,8446,16676.85075406473,134,98
5112.311369259934,1.5782259511340747e-06,0.008999347686767578,20,8347,16732.469213397788,141,98
4833.633452926608,1.4877163012357372e-06,0.009002208709716797,20,8431,16601.37774626629,131,96
4928.5590482757525,1.4949442473655478e-06,0.0,20,8596,16618.990987620822,140,97
4993.596556845717,1.565367861896156e-06,0.008997201919555664,20,8557,16658.167641821852,138,98
4991.374717801896,1.5622473072704564e-06,0.008998632431030273,20,8524,16648.097204800004,138,97
4852.2204158745235,1.5601948387200185e-06,0.0,20,8683,16670.128499816637,136,97
4797.893279014224,1.5595769078256272e-06,0.008997678756713867,20,8448,16557.062474413277,140,96
5098.431436944248,1.6016006415495227e-06,0.008997917175292969,20,8293,16808.224940105913,137,99
5020.259261437178,1.5543900221917478e-06,0.008998632431030273,20,8581,16693.54093061664,138,97
4490.998658483387,1.5209960990778365e-06,0.009000778198242188,20,8722,16339.60654468758,130,94
4621.553939835469,1.5361585393255891e-06,0.0,20,8700,16344.803063523334,127,94
4735.041430471273,1.4869023750276632e-06,0.0,20,8616,16410.738473705253,137,95
4674.1480889532695,1.5071811109402703e-06,0.0,20,8625,16352.104729516719,134,95
4778.935993759613,1.529359610505668e-06,0.0,20,8538,16447.369387546143,129,96
4674.3360221362045,1.5698382242465363e-06,0.0,20,8639,16435.798093619476,130,95
4782.842863988529,1.508654545427288e-06,0.0,20,8537,16348.139499886502,130,94
4405.713186342916,1.5245663935653627e-06,0.0,20,8725,16355.2231895085,127,94
4503.034804987057,1.5044798913533963e-06,0.0,20,8623,16295.140011456613,128,93
4692.740573790207,1.5177057403685101e-06,0.00899958610534668,20,8591,16336.001168076282,131,95
4511.761533498057,1.4948693792971026e-06,0.008702278137207031,20,8635,16190.867245129615,127,93
4555.7308181661665,1.5277629943165411e-06,0.0,20,8571,16163.160426233057,132,93
4554.268893251032,1.5538316569151453e-06,0.0,20,8654,16161.659925580949,133,93
4287.300764680757,1.6130832287842828e-06,0.008999824523925781,20,8642,16045.135485295883,123,91
4509.868104089579,1.5188758971051635e-06,0.009000301361083984,20,8558,16182.591534016763,126,93
4491.651661480516,1.555258028965326e-06,0.009000062942504883,20,8565,16140.493212645615,124,93
4344.643866660452,1.558028351491668e-06,0.008998870849609375,20,8554,16051.545160770167,128,91
4592.20246290133,1.548194975307545e-06,0.008997440338134766,20,8491,16171.589712919966,126,93
4499.837726612966,1.6453108590461646e-06,0.0,20,8626,16186.366572703146,126,93
4357.345514632973,1.5027863322436033e-06,0.0,20,8649,16120.00332951325,123,92
3983.7164892882115,1.5272982806788961e-06,0.0,20,8847,15866.081672577004,113,88
4279.5269223063115,1.5130269477009795e-06,0.0,20,8732,15919.784709362752,126,91
4473.042513810017,1.5002712321426542e-06,0.007656574249267578,20,8508,15955.38539304875,128,91
4340.34404646057,1.4670087775304227e-06,0.0,20,8567,15921.49641488665,121,90
4196.643711052409,1.5108579110770744e-06,0.0,20,8523,15880.962265261644,121,90
4289.015633059144,1.4844006155087982e-06,0.0,20,8414,15912.525416570956,115,90
4285.13441737695,1.558484853221924e-06,0.008999824523925781,20,8622,15915.118954730558,121,90
4278.889768719294,1.5274604642238021e-06,0.0,20,8687,15910.941826546838,125,90
4219.347981255412,1.6018908681135795e-06,0.008999824523925781,20,8702,15953.73911341108,123,91
4127.074313110078,1.5384364806992597e-06,0.008999109268188477,20,8709,15936.999806692293,125,90
4067.494641716508,1.5520185813449172e-06,0.009000301361083984,20,8494,15712.27650849281,118,88
3968.291254790494,1.4233137276891711e-06,0.009000539779663086,20,8722,15704.810202148201,115,88
4129.134755656281,1.5255397607118944e-06,0.008999824523925781,20,8756,15757.36839109071,115,89
3946.9226973562613,1.5179367813756011e-06,0.009011030197143555,20,8778,15733.510878160063,115,87
4126.778455663543,1.5202849382939457e-06,0.009000539779663086,20,8723,15715.623738731409,118,88
4004.2068284020324,1.5109705541579578e-06,0.0,20,8803,15682.531776756105,117,87
4070.554957338544,1.5564783794050286e-06,0.008999109268188477,20,8550,15708.019883763836,118,88
4063.7839270808486,1.535655668903189e-06,0.0,20,8554,15774.702669056345,113,89
3842.607582004776,1.5335844560131726e-06,0.0,20,8841,15733.44456058195,113,88
3971.089203402981,1.5466800365934569e-06,0.009002923965454102,20,8866,15732.769215416934,120,88
3517.6178312343313,2.8025383481072213e-06,0.0,20,11945,16590.145946084784,117,93
3630.719756470482,2.2387876687525746e-06,0.008998394012451172,20,11651,16569.044870542366,120,93
3485.298160888211,2.6047950711315663e-06,0.008840799331665039,20,11503,16635.280744199397,117,94
