rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
3.6328937042895526,1.5103807466993215,1.281647323205061e-06,0.9848959266612003,0.9496752974744295,0.9852390510632135,0.9604900674916245,0.11211276054382324,4,105,106.0,38.0,37.0,9,7,6,5
34.93043682330163,7.359093014767513,2.057179908974309e-06,0.4642344202158315,0.6013925194011112,0.47068280079488156,0.6439128898191552,0.02800750732421875,4,171,201.0,55.0,60.0,10,11,8,5
16.029595025036244,4.138236339311712,1.919277669592461e-06,0.9233347458586025,0.9097345983056935,0.9240636871302003,0.9188328920324411,0.04200029373168945,4,187,189.0,64.0,59.0,9,9,6,5
6.174544517614234,2.6867731575255847,1.2215724118720656e-06,0.9894748013966378,0.9554851349470597,0.9895863374568402,0.9617629645896361,0.028008699417114258,4,186,164.0,56.0,56.0,11,10,5,4
28.34074657920406,6.604133806437702,1.535320466476045e-06,0.6404658889610813,0.6502368579513615,0.6479901376795134,0.7154990826934836,0.04200005531311035,4,162,181.0,57.0,51.0,7,11,7,5
18.460261374097605,5.4534010794488,1.1920130689618452e-06,0.9406259356244443,0.9010063702227393,0.9412173575305677,0.9149943428809623,0.030630826950073242,4,273,213.0,78.0,71.0,9,7,8,5
19.295670930720878,4.836923953643817,1.5886073615040935e-06,0.9464606558543445,0.9336234270981645,0.9471350426262266,0.9435662936497508,0.0280001163482666,4,267,246.0,74.0,68.0,10,11,6,4
11.584832037338018,3.8716383267724446,1.7961850879695902e-06,0.9701787216707692,0.9292488995075633,0.9707678101042094,0.9446667005049596,0.04018759727478027,4,212,182.0,64.0,62.0,10,8,4,4
51.25599558425662,11.847556006760776,1.2621286823995203e-06,0.3388554901172647,0.23593785438875026,0.3442852508002514,0.32857949344748405,0.040647268295288086,4,221,255.0,62.0,62.0,11,15,5,4
91.86981277873598,20.695208785288123,1.8999692965685787e-06,0.06031469900058273,0.09050154104791253,0.06746487847076732,0.1477213839101008,0.03860354423522949,4,316,414.0,90.0,89.0,9,16,6,12
39.798188819760796,10.939226054281294,1.851909129257164e-06,0.9264351407419078,0.8852148412374276,0.927172800995792,0.895083797341861,0.030324459075927734,4,482,432.0,130.0,103.0,12,14,8,5
32.392771827472046,9.743053080699772,1.6152381600272325e-06,0.9516270530887113,0.9114967398838878,0.9522336136866905,0.9175642884119162,0.03253579139709473,4,456,468.0,127.0,111.0,14,15,9,5
50.613527506652474,11.87346481304706,2.308181555447174e-06,0.7628613981494007,0.748763797780289,0.7657878490439707,0.782244092562511,0.04039812088012695,4,319,384.0,94.0,89.0,14,15,4,4
56.74642059196333,12.755717672217951,1.6491289556477396e-06,0.7656143082165339,0.7598214806267656,0.7690442215597889,0.7905718167050216,0.038693904876708984,4,396,435.0,103.0,107.0,13,15,6,5
70.42009360497424,15.60582156333548,1.4859260108638994e-06,0.7413035177997733,0.7396812171220652,0.7513048706617951,0.7547771261809086,0.030539751052856445,4,454,473.0,104.0,104.0,19,16,5,4
171.8028181763423,37.4054363250406,1.2027833042704959e-06,0.3114546196569685,0.37653003070323865,0.3391410280298579,0.39370618086125586,0.03235435485839844,4,701,976.0,182.0,207.0,18,21,10,16
139.0843943438659,30.271342333412747,1.4306906576723714e-06,-0.7234683376227833,-0.5529715767025576,-0.6155516110805181,-0.43548180754850985,0.04073166847229004,4,392,651.0,96.0,137.0,12,20,5,15
235.4112315006798,48.18767563737987,1.521462939531844e-06,-2.02929497792168,-1.2222036231210591,-1.4379568627847052,-1.0234184886407198,0.03836798667907715,4,614,583.0,148.0,125.0,17,18,10,5
234.82573325766492,49.97770336193264,1.6013700570066987e-06,-4.75017993955986,-3.1412572700841777,-3.1922244687088366,-2.536702659658336,0.030540943145751953,4,534,538.0,141.0,141.0,16,16,5,4
850.9728501348716,176.03586282345992,1.6883564042286615e-06,-6.674498486611257,-7.03651617730949,-4.149251120989315,-5.1887849133935475,0.032578229904174805,4,1594,1860.0,330.0,394.0,44,22,41,18
1241.327385133887,252.7139769911167,1.7533214519917043e-06,-3.3731219917856405,-3.0951777678228707,-2.4885732357907466,-2.5056079264281013,0.04071617126464844,4,2421,1521.0,520.0,321.0,40,22,40,18
1627.2237636795173,330.6280639429549,1.8731516091684126e-06,-4.813194560243581,-5.28965646823716,-3.666493903012829,-4.197498084535976,0.03836536407470703,4,2659,1101.0,579.0,231.0,62,23,50,18
1849.6082693370508,375.0489551378593,1.7881396630449502e-06,-1.7488681353213087,-1.5347207199737283,-1.4160752650248742,-1.3253102800832637,0.030583620071411133,4,3792,1955.0,817.0,412.0,45,23,41,19
2172.2382010459473,439.5918680056157,1.8609798390502274e-06,-0.9775727112908075,-0.844611865418676,-0.7989922805221976,-0.7255922953445071,0.030849218368530273,4,4982,2517.0,1042.0,532.0,43,24,39,20
1423.6504525729308,283.41922717651556,1.674524425994277e-06,0.7405942819625204,0.7656335129189404,0.7811417327560145,0.8061660317341991,0.030348539352416992,28,7599,6939.0,1648.0,1504.0,39,33,33,29
1699.4501895220897,344.19374389046254,1.6876457140992976e-06,0.7464725106450656,0.7698139472999446,0.7761732870466648,0.7938376214863274,0.030403614044189453,25,9234,7623.0,1962.0,1650.0,38,32,37,29
1579.82533484167,322.60914157513906,1.83658894666852e-06,0.8447749946684848,0.8624390170892621,0.8580944024575815,0.8729963585069445,0.03020191192626953,21,11046,9382.0,2436.0,2056.0,35,30,29,26
1583.2741696830471,329.18801161031337,1.4269760100982351e-06,0.8933371401486214,0.9022204528455317,0.8994082271708913,0.9072237449158346,0.030542612075805664,17,13534,11141.0,3085.0,2460.0,30,27,27,23
931.1170227808959,221.0384327759427,3.419174224293325e-06,0.9803544205851009,0.9780953486449769,0.980887681675367,0.9786357593236025,0.030677080154418945,11,19896,17788.0,4850.0,4072.0,23,21,19,18
6.882193206626311,1.6677080080157918,1.927740174792019e-06,0.9698151013144004,0.9590856850976887,0.9703468718199677,0.9688765845840012,0.04037737846374512,4,131,118.0,40.0,40.0,8,7,5,4
29.944045039595657,7.54500386569373,4.111874366111611e-06,0.6984032924838641,0.6484680445900972,0.7007884553383892,0.6847111140341919,0.03848671913146973,4,179,132.0,63.0,44.0,10,6,9,5
9.70287758004466,3.1983068437325812,1.2555894870484695e-06,0.9709182399617252,0.9377613988896716,0.9714448299929503,0.9501741368252705,0.030338048934936523,4,199,173.0,65.0,65.0,8,6,5,4
11.90194311866764,3.7624792358231027,3.35368739596116e-06,0.9227170323147187,0.869994529295176,0.9237593614690947,0.8874202249275978,0.032531023025512695,4,154,137.0,53.0,53.0,10,6,5,4
12.194175522218247,3.13581462037113,1.523252710874983e-06,0.944778343923327,0.9353289926268886,0.9457494370387728,0.9460286151251376,0.0407261848449707,4,191,193.0,63.0,63.0,8,8,5,4
11.217545780309226,2.972092416687835,4.105749684878003e-06,0.9522174580320555,0.9319494971110636,0.952904270444264,0.9426251691474966,0.03857707977294922,4,181,145.0,54.0,49.0,8,7,6,4
14.47951138678374,4.248774333067518,1.6528074830275663e-06,0.9731422989775739,0.9507495413704977,0.9733220487203252,0.9549124839084658,0.030818939208984375,4,268,230.0,77.0,69.0,11,10,6,5
6.257495505391914,2.950988534937629,1.153720237656302e-06,0.9897133146305455,0.9622547624814521,0.9898497514795762,0.9675424888621429,0.03256392478942871,4,203,199.0,76.0,76.0,9,8,5,4
9.732355829910865,2.6180463454008347,3.3690613991296853e-06,0.9605512043314283,0.9442701514290655,0.9621875199603985,0.9619763074255996,0.04052114486694336,4,182,180.0,60.0,56.0,7,7,4,5
5.18310556841488,2.688710967483613,2.670457496099976e-06,0.9904970761075642,0.952196963663407,0.9907764267355017,0.9656193787808156,0.030331134796142578,4,173,179.0,65.0,58.0,11,7,4,4
28.050735284480513,7.239935542991157,1.2774133259727095e-06,0.8889429336020267,0.861692222592515,0.8901443800721438,0.880719259075067,0.03236699104309082,4,277,271.0,93.0,76.0,9,11,6,5
12.704165983382511,4.110454151712841,1.4008965518661624e-06,0.9713829224871806,0.9396575276373964,0.971597377147749,0.9437215723679165,0.040372610092163086,4,228,199.0,67.0,61.0,12,10,8,5
43.120229204709325,9.538846016858294,1.6192353700597161e-06,0.6908853839191168,0.6867210615977763,0.6959937695226133,0.7420957590917518,0.04044198989868164,4,252,282.0,78.0,78.0,12,13,5,4
11.002840542332693,3.545830885232214,2.2062009823800774e-06,0.9793839940100587,0.9579782776069464,0.979824632623694,0.9677280579536701,0.03876352310180664,4,266,269.0,84.0,90.0,9,7,4,5
21.91983500546176,5.798706752371601,2.412686502289572e-06,0.9000985794474881,0.8532816192958003,0.9024133351883389,0.8884617710321951,0.030326128005981445,4,240,242.0,82.0,72.0,7,9,6,5
39.94801309201748,7.975875082605879,2.004504612581488e-06,0.858392858984281,0.8968385841769964,0.860154792116663,0.9113098591283387,0.032380104064941406,4,352,355.0,104.0,104.0,10,11,5,4
70.60195051602092,16.514198436497,1.9504491270720952e-06,0.5023286662074801,0.5019641039786183,0.5077964466837787,0.5568464106607371,0.040406227111816406,4,336,404.0,97.0,94.0,10,14,9,4
74.20776015125821,16.256729375861553,1.5466544326427572e-06,0.5630736883168834,0.6218241260834676,0.5752771503948245,0.6551220713718288,0.04062390327453613,4,366,494.0,104.0,105.0,15,17,9,13
51.491099554518485,11.894501530819468,1.546558056858673e-06,0.7574317372326459,0.733163010224912,0.7633415670870423,0.7637105961062178,0.030384302139282227,4,323,313.0,88.0,74.0,15,13,4,4
85.34970952889451,18.71107069802973,1.5886785678549987e-06,0.4526449544878274,0.4755681726755375,0.4757142881990353,0.5632534641173282,0.032140254974365234,4,403,396.0,124.0,110.0,14,11,4,5
551.834837156916,111.63295511033768,1.704856886346102e-06,-6.701487474408763,-5.973164956734133,-4.498483262486345,-4.86819967724372,0.04016685485839844,4,998,757.0,218.0,160.0,40,18,23,14
516.7848722308604,106.49496271342291,1.7016987964542255e-06,-12.271466457770039,-15.334217293562677,-6.635164577287953,-9.68024356087315,0.04059123992919922,4,883,833.0,194.0,176.0,52,21,44,17
833.3536039201286,173.51056644097116,1.8832852604429969e-06,-12.65162353974514,-17.411597517365877,-6.9479177053965575,-10.584187437129877,0.03036046028137207,4,1370,1100.0,288.0,232.0,47,21,51,17
2204.0685627191065,450.090673735119,1.939831603605242e-06,-1.3595524463042268,-1.1838774645188455,-1.1504610907455923,-1.0511891440159293,0.03239083290100098,4,4549,1645.0,972.0,347.0,44,22,38,17
2212.6966108499073,457.9803716681899,2.00413039775631e-06,-1.0152100560532027,-0.882570680833128,-0.8314678492279759,-0.7579700508632308,0.04063105583190918,4,4971,2553.0,1106.0,540.0,45,24,38,20
1582.1319666829313,315.69090368058863,1.71472637162448e-06,0.7652032462476349,0.7880097304263459,0.7934857906964671,0.8153176909409003,0.030332326889038086,25,8900,7639.0,1872.0,1662.0,37,32,34,28
1734.6140263795921,352.06893992730807,1.5084732741997014e-06,0.7963468035223713,0.8184198681370872,0.8146352804840663,0.8331398875358433,0.030185222625732422,22,10364,8610.0,2296.0,1876.0,35,30,32,26
1631.626047272945,351.17364683665846,1.5343598891202198e-06,0.9160280243508248,0.9196419539380112,0.9195015338577199,0.9222164903603255,0.030391931533813477,14,16200,12932.0,3718.0,2879.0,28,24,23,21
1378.0845277112871,307.73822656919634,2.0085955666903203e-06,0.948332391432084,0.9477552316364929,0.9501502871012052,0.9492586046447369,0.03076338768005371,13,17637,14754.0,4181.0,3318.0,25,23,22,20
6.278269400612454,2.4664414311581235,1.7026671787944538e-06,0.9827922532549218,0.9515593895155939,0.9829388159971144,0.9558742749289568,0.03856968879699707,4,160,148.0,50.0,45.0,12,9,6,5
23.86659974385403,4.887270881245142,1.7168736012398413e-06,0.6322199844566879,0.6838436050745191,0.6444725834027869,0.7542154778863603,0.030107736587524414,4,135,161.0,41.0,47.0,10,10,6,5
6.950719387228922,2.447362525931402,5.292385441259682e-06,0.9708923094946216,0.9310468019831539,0.9717096640531756,0.9491515381438631,0.03258776664733887,4,139,138.0,46.0,43.0,8,7,4,5
18.86216450993894,5.075472063430817,1.6190328265261014e-06,0.9514255882033605,0.92634610826447,0.9518292141916846,0.9341555940853459,0.040431976318359375,4,279,227.0,68.0,75.0,13,8,6,5
3.881043674065006,1.713913650100261,2.0360416680539255e-06,0.9921066166279293,0.9682997658079625,0.9923613033771755,0.9795831339310214,0.03859400749206543,4,160,159.0,63.0,49.0,6,6,4,5
17.254226535354558,3.7472211926528525,4.017294149056242e-06,0.8868225639428093,0.8956087392832136,0.8909617225667152,0.9280788571581011,0.030573368072509766,4,174,192.0,65.0,58.0,8,8,4,5
38.463321272783155,8.179624074491443,1.6694371984168233e-06,0.6018223118340726,0.6765942448578837,0.6079833010408916,0.7345271003068459,0.03215765953063965,4,218,239.0,72.0,72.0,9,11,5,4
18.602755172285637,4.733524057190372,1.3248785826377237e-06,0.7648518678512726,0.7398950742856424,0.7716653951627869,0.8070954093012118,0.040186405181884766,4,140,147.0,54.0,54.0,9,9,5,4
6.149186938124422,2.8777161083053344,4.18152062280473e-06,0.9900566603155944,0.9633892919435335,0.9902300253069259,0.9693818484043322,0.038355350494384766,4,218,201.0,73.0,67.0,8,7,6,5
10.46123797645384,3.9830369485272583,1.191624707828077e-06,0.9876819789402261,0.9634533266776367,0.9877954819701363,0.9671148873690291,0.030392885208129883,4,293,268.0,80.0,80.0,13,10,5,4
35.11573128005927,8.165603672315559,6.1206319882899604e-06,0.6916000488473386,0.6808262317356881,0.6945568450175099,0.7227016423895224,0.03243398666381836,4,213,228.0,59.0,54.0,10,14,7,4
52.683310924808055,11.868638647011432,3.277873811133054e-06,0.7389104494435317,0.7584860506182733,0.7412602191026849,0.7818175599190967,0.04049849510192871,4,343,378.0,114.0,98.0,13,13,6,5
8.953002289734991,3.9197682754639125,2.0356646752445364e-06,0.9927444983827162,0.9736293206197855,0.992818246257548,0.977141263119559,0.03826260566711426,4,316,306.0,109.0,95.0,11,9,6,5
79.01404147365201,17.43619320073431,1.6050087828744806e-06,0.6957871513190954,0.7278808814548574,0.6999012729369555,0.7511682584617159,0.030564308166503906,4,472,560.0,137.0,130.0,13,15,8,5
93.96763627263732,20.032785627565627,1.4398819149159092e-06,0.7780010169287782,0.8044606080882497,0.78362083005194,0.81269918578159,0.04061150550842285,4,657,503.0,160.0,128.0,16,14,11,5
54.876376216607696,12.520400020233645,1.561342593981499e-06,0.8617951471038107,0.8657834117972217,0.865192174757714,0.8806706611744564,0.03786158561706543,4,495,474.0,138.0,138.0,11,12,5,4
261.6544914895723,55.34607032120709,1.8512734734083715e-06,-81.81693978706807,-26.075511292358332,-16.713555044147547,-14.436770428526206,0.030628681182861328,4,409,439.0,110.0,93.0,18,16,4,12
456.8638564532473,95.44741134956638,1.8556916830722511e-06,-21.114861459706166,-26.84378634488554,-8.673288816625407,-13.138062811550476,0.032302141189575195,4,724,865.0,167.0,183.0,67,22,53,18
1404.4732219768377,283.6514145919248,1.9457027218498183e-06,-3.829636330905002,-3.8825389210185532,-2.930926723864491,-3.216103390738426,0.04043078422546387,4,2649,1451.0,539.0,307.0,51,22,47,18
1458.4704102243556,295.8713649262688,1.8744912276040394e-06,-2.510620907047981,-2.19935064991717,-1.9515858990228443,-1.8618988502667015,0.03825092315673828,4,2933,1854.0,603.0,392.0,49,21,37,17
2133.5316110657154,432.4008436431795,1.9828570756334044e-06,-1.1774042563956386,-1.017128746379465,-0.9765731745235957,-0.8855409671489702,0.030385255813598633,4,4657,2070.0,973.0,438.0,44,23,34,19
1434.0487532391173,287.972197732119,1.7228250733626246e-06,0.7934909382046763,0.8096454227621628,0.8172394634558091,0.8357796530456267,0.0221405029296875,25,8560,7520.0,1859.0,1631.0,37,31,32,28
1525.3241521823384,315.49637325722387,1.6221784238436402e-06,0.8059094221216945,0.8175705662869277,0.8239245476714455,0.8359198464601219,0.030455589294433594,22,9470,8062.0,2065.0,1756.0,36,29,31,26
1770.4632769955647,361.6858732188416,1.5831965909013543e-06,0.8061813379841984,0.8224608677997249,0.8224815253796047,0.8368033519469186,0.028519630432128906,21,11003,8912.0,2378.0,1948.0,33,29,32,25
1709.9723254072085,347.80380648417014,1.5806653504251185e-06,0.8462567842817631,0.8624786355923615,0.8556851081742526,0.8706858836020952,0.03015303611755371,18,11944,9748.0,2685.0,2144.0,31,27,27,23
1548.7098893687519,322.74846464169497,2.7505916801042196e-06,0.9020913875583014,0.9102627107950401,0.9069581260793792,0.9146800811912812,0.030359506607055664,16,13926,11521.0,3125.0,2551.0,29,25,26,21
829.5012021959006,221.29108532528923,1.4101397938693174e-06,0.9874459637574032,0.9827850471392948,0.9877253420678435,0.9831738973291357,0.032711029052734375,10,22816,20595.0,5652.0,4837.0,21,19,17,16
5.463896655928502,1.865252440466616,1.4098981825826448e-06,0.9839031935664727,0.955046854233144,0.9844422399157514,0.9685977779637257,0.040491342544555664,4,153,136.0,48.0,41.0,10,6,4,5
8.766650823813315,2.569857324184879,1.400699234160646e-06,0.9743038410585647,0.9516287468170533,0.974893061559062,0.9619480669137842,0.03837418556213379,4,174,168.0,53.0,54.0,9,7,6,5
15.086210591132552,3.361857125657385,1.5064612918530026e-06,0.8249600120971387,0.8440809593451879,0.8329993677380063,0.8923050199756818,0.030333518981933594,4,138,149.0,52.0,48.0,8,7,6,5
2.5289984842489197,1.6801537628046626,1.366655518247917e-06,0.9921461270202464,0.934980156151593,0.9924025885642872,0.9523467049768679,0.032170772552490234,4,107,103.0,36.0,36.0,9,6,5,4
11.672171320424205,3.107450723664013,1.6525069597730853e-06,0.937212449255751,0.9008975701017841,0.9384861400981804,0.9221149774494714,0.04062509536743164,4,160,149.0,44.0,41.0,10,9,7,4
4.839077046985992,1.8791620472966135,2.2080971511433697e-06,0.9880631226111919,0.9662988019630037,0.9884037779748539,0.9759902091047393,0.04037308692932129,4,151,160.0,59.0,51.0,10,7,4,5
7.634215742301235,3.330728148618557,4.878194015909715e-06,0.9905799978059981,0.9663335142226414,0.9906941345654089,0.9710764765119263,0.040726423263549805,4,250,234.0,83.0,74.0,14,8,6,4
8.769620858395191,3.2096858620951263,1.2220645196625984e-06,0.9670123390964436,0.9192679834597322,0.9672155519510277,0.9248708599209967,0.03855156898498535,4,160,149.0,48.0,44.0,11,10,6,4
16.3276988580755,5.267826876426369,2.286885724996211e-06,0.9408685672857086,0.8814154802913237,0.9414051499728696,0.8946129160890948,0.03055262565612793,4,224,178.0,65.0,57.0,12,9,8,5
38.29409223365923,7.918859345469733,6.562047096803699e-06,0.8179500663827439,0.8813171187611242,0.8194789355609763,0.8890833512820546,0.030124425888061523,4,281,329.0,96.0,90.0,11,13,6,5
25.577903875545914,6.695769808866889,3.518878762079749e-06,0.9532168998977028,0.9365690705443113,0.9537920108854445,0.9435009262487555,0.032608985900878906,4,379,332.0,111.0,103.0,10,9,6,5
28.158591051400283,7.000744008079903,1.3435743327731429e-06,0.9319779222846823,0.9141088335094208,0.9328189609341451,0.9275641223019367,0.04018807411193848,4,355,285.0,100.0,91.0,11,8,7,5
43.29116538047919,9.44446486925896,2.340430908498014e-06,0.8638232425446024,0.8553734340734016,0.8659208574602472,0.8799826876813995,0.04016423225402832,4,374,295.0,112.0,112.0,12,8,5,4
81.95412842966891,17.287097789970414,1.6381984763320263e-06,0.5755976276635018,0.6185074865030185,0.5918647047403047,0.6581847703794924,0.038726806640625,4,424,430.0,114.0,112.0,13,13,7,5
306.403005995916,63.78324296657652,1.8457234845215544e-06,-12.907619821314848,-5.92502018763977,-7.6674673502279695,-4.873140042743602,0.030131816864013672,4,573,959.0,168.0,203.0,35,20,5,15
430.0613570565639,87.28014044825241,1.749671570719789e-06,-2.191085205212912,-1.4029144715945807,-1.5970563487739429,-1.2093003408458385,0.04077410697937012,4,1030,1026.0,230.0,218.0,23,18,18,14
739.1895054720407,150.91360663196235,1.8832515542962257e-06,-4.083751431040062,-3.393413363980013,-2.7628418944348856,-2.7552629307698155,0.04079079627990723,4,1544,1554.0,343.0,330.0,39,21,31,16
746.4981162065983,153.05040700152787,2.047278127176594e-06,-9.157182744021146,-14.115328151717117,-6.339500091923296,-10.153783676875594,0.030112743377685547,4,1122,579.0,229.0,122.0,76,19,72,14
