rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
13.966742068110953,4.029052045345021,2.9336548603433797e-06,0.8524134356928679,0.8224193150458041,4.883463382720947,4,105,109.38672888016139,38.0,37.5,9,7,6,5
53.57296519499854,11.342813719737073,3.310009767506512e-06,0.04799392383545242,0.37245478804909615,6.501515626907349,4,171,190.22288048371558,55.0,60.29999999999973,10,10,8,5
66.9128435774516,14.424527538523506,3.1921927576337564e-06,-0.033226005563401495,0.26453139279898774,6.513401985168457,4,187,207.83420827401568,64.0,59.09999999999732,9,12,6,5
29.27451120562631,7.441666004241982,2.7840785253959994e-06,0.7989220652922888,0.7439294188802597,6.921798229217529,4,186,164.01465550187208,56.0,56.0,11,10,5,4
75.26981795065855,16.46706357813506,2.92916715843743e-06,-0.9335733139933016,-0.27644521369068675,5.3767876625061035,4,162,184.42950215174662,57.0,51.60000000000042,7,11,7,5
51.873017180672846,11.714004388098875,2.9638617056014912e-06,0.5893006187168608,0.6186632843124936,8.260270595550537,4,273,235.76858157807277,78.0,71.40000000000003,9,9,8,5
140.14612832603407,28.649511808877172,3.1247698246050085e-06,-1.4370879791918703,-0.9077067684251598,7.938278436660767,4,267,308.48746643392684,74.0,68.0,10,17,6,4
36.61144946075261,8.966743826942109,2.651060226927021e-06,0.7386586409518795,0.6949405652286957,7.287477254867554,4,212,184.5216776690015,64.0,62.0,10,7,4,4
48.33163055298893,11.346500887452738,2.2502536032754613e-06,0.45658139245135165,0.42754919391466506,7.311799764633179,4,221,180.30172715104345,62.0,62.0,11,8,5,4
809.3588089135768,165.97235660248325,3.585810825392073e-06,-68.72947341415387,-53.283118584625406,9.290584087371826,4,316,1376.5472808013399,90.0,285.3919759494129,9,32,6,27
916.1961649785162,188.2598298440916,3.2359253990674515e-06,-36.963061817489404,-31.581872311836726,10.547362565994263,4,482,1682.3413426497123,130.0,349.4036904934494,12,31,8,26
662.9625133530058,135.8199042525847,2.404644673654229e-06,-19.883441762393335,-17.085161283766453,11.887171506881714,4,456,1282.3845674411746,127.0,263.3471425658755,14,31,9,26
403.9185225808385,82.35815165345628,2.79199386748458e-06,-14.447506273603999,-11.577779220875717,11.210256338119507,4,319,590.5785588420297,94.0,118.91760609374813,14,39,4,35
158.5501993691145,32.64569439071757,2.3999121550515947e-06,-1.138428773512362,-0.960796476658603,15.573479175567627,4,396,345.055850303489,103.0,107.09999999999883,13,9,6,5
524.0194121752664,106.03108786394814,2.276967048210632e-06,-11.88975459677928,-10.719808157567938,14.210736751556396,4,454,791.4374143089425,104.0,158.85539286256028,19,71,5,67
714.3136057066044,145.2438279573092,1.5694899817009741e-06,-10.611343098931608,-10.449944378158358,15.796766519546509,8,701,1331.0203298891613,182.0,268.08829121550355,18,50,10,46
832.6224645938191,168.13452272508226,1.5032922702076107e-06,-49.66305471618197,-43.82480004319853,15.838056802749634,4,392,1439.3630981237525,96.0,289.94272755565066,12,59,5,55
826.2175851702539,167.2462085410475,1.1822288873692527e-06,-19.33286894430555,-17.715045886540832,14.999959468841553,9,614,1604.2935086681055,148.0,323.1557194671318,17,64,10,61
758.5573772351672,152.35256189685325,9.694034007157465e-07,-27.257185767344755,-25.015101142093325,14.68577527999878,11,534,1364.3316902710903,141.0,274.4183924673589,16,82,5,78
656.1760224960997,133.29290140850048,8.238842157310496e-07,-0.7760619385662921,-0.6326471339004833,15.653793334960938,5,1594,2610.1486057697875,330.0,527.7476557418456,44,59,41,55
845.363890463758,171.55493539179486,7.826131207114155e-07,-0.09967366705485214,-0.022940196315887063,15.582713603973389,6,2421,4180.869257366933,520.0,853.3582388508498,40,45,40,41
630.1610713176111,129.26074914000586,8.268661232343429e-07,0.49295574651321106,0.5036810197730461,15.296825647354126,7,2659,3926.137468125886,579.0,799.1718262440759,62,54,50,50
768.7537750396955,155.74999380546564,9.305345965737426e-07,0.6700289783610109,0.6850066688181184,15.729220867156982,5,3792,5596.197711973259,817.0,1150.8224190780556,45,41,41,37
496.236957350739,102.21815900101349,1.2337982823429857e-06,0.9162379141481775,0.9165023188053244,16.000664234161377,5,4982,6000.626117189491,1042.0,1235.0803810137822,43,40,39,36
684.2159704461274,161.67538743119707,1.6365607568777011e-06,0.9300237520860243,0.9107500791357288,14.324050664901733,4,7599,6484.004476246588,1648.0,1335.1937426420518,39,42,33,38
821.2514346625004,189.30644906318534,1.7916706214578043e-06,0.928044697659201,0.9128190479941448,14.24418020248413,5,9234,7357.8118028551735,1962.0,1522.0577073290315,38,40,37,37
1614.1511706222366,380.0128592349021,2.0401829075593512e-06,0.8024730581600266,0.7607153704687477,13.25505018234253,4,11046,7878.85050252662,2436.0,1632.380515323939,35,40,29,36
916.894042092747,241.05802269313332,1.6651992654436705e-06,0.9590870571513203,0.9397315714407914,11.493473052978516,4,13534,11606.895803889698,3085.0,2468.048430994313,30,31,27,28
1035.9907274343175,260.46644469476666,3.595737847587928e-06,0.9753706408451579,0.9698101583374384,9.428772926330566,4,19896,22913.758523441524,4850.0,5352.010208746458,23,22,19,19
12.223363891984595,3.903229973542782,4.403991670365578e-06,0.9370251584058086,0.9038627200922895,6.757767677307129,4,154,147.44032819792207,53.0,53.0,10,8,5,4
20.90896669611246,6.017085275148861,3.619871145533192e-06,0.7934615451883478,0.6988637708283466,4.764608383178711,4,131,127.96798804825451,40.0,40.0,8,9,5,4
17.115908947609512,6.013329576467503,4.4761705342123025e-06,0.913885328235138,0.8176202251033354,7.849632501602173,4,179,154.30408872602024,63.0,45.000000000000426,10,10,9,5
22.79097081739686,6.125844543916304,2.7176582965877254e-06,0.8810205436283662,0.8703559640023651,4.7111594676971436,4,199,182.0804944413016,65.0,65.0,8,7,5,4
27.733293960084268,6.715373786822618,2.964102390181072e-06,0.7714484457614513,0.7922140563507215,6.866672992706299,4,191,198.0183961848434,63.0,63.0,8,8,5,4
28.815389667994598,6.318960526942415,4.966946960340954e-06,0.7391538690296975,0.7577935710362811,7.959106922149658,4,181,159.98237107093138,54.0,49.0,8,9,6,4
256.0926880800293,54.72967854393097,4.268902955503635e-06,-5.6995362678545956,-4.527722070382977,5.659479856491089,4,268,479.59252703132074,77.0,100.68711730144605,11,23,6,19
54.43841110598508,11.580414515352652,2.585441077709656e-06,0.37590134341974324,0.6023769777910513,6.389969348907471,4,203,214.24858253213552,76.0,76.0,9,9,5,4
22.874446269973852,5.031852398752484,4.2435001953996785e-06,0.8344408331083089,0.8548315973357474,6.904907941818237,4,182,184.72487602920543,60.0,56.69999999999652,7,7,4,5
22.104588895010092,5.6376404968760925,3.952248334095788e-06,0.8727991760841715,0.873026050537928,5.308642148971558,4,173,182.62312775087526,65.0,58.0,11,7,4,4
245.35204906307462,52.08838704169214,3.312248006474358e-06,-5.757393278542753,-3.641709472633484,5.430182218551636,4,277,425.27440383088305,93.0,88.68854241571898,9,20,6,16
112.18971595947463,23.990834875050638,2.640824079467964e-06,-1.0861012217537431,-0.684441330845784,6.840877532958984,4,228,275.8248135084703,67.0,61.199999999999875,12,19,8,5
154.86648425593938,31.967978176461948,2.771589309115152e-06,-2.645409697449683,-2.0860144121730655,9.14018440246582,4,252,313.0546605331037,78.0,78.0,12,19,5,4
91.49460865038931,19.218490061431925,2.4109013780808063e-06,-0.4255613145852828,-0.23445805896298122,10.770137548446655,4,266,288.47113388459354,84.0,90.00000000000071,9,9,4,5
41.754017293595695,9.040606753070964,2.931557788087652e-06,0.6749344979068663,0.7004270186745044,8.443584203720093,4,240,230.13133463701442,82.0,71.9999999999977,7,7,6,5
301.22046252689563,60.989908553198724,2.940240176398299e-06,-6.3696577786026305,-4.324397974141423,8.461100339889526,4,352,525.449833579712,104.0,107.58075523359008,10,23,5,18
363.6284186033539,75.02668873374733,2.6077792556566886e-06,-12.058803563665611,-9.081103076083906,10.296964406967163,4,336,647.9325421318501,97.0,132.64309608905938,10,27,9,22
530.2549083944992,106.91177853785534,2.223795632299378e-06,-21.891577216960894,-17.61905794303629,15.654012203216553,4,366,896.0527975579619,104.0,180.29632125809235,15,48,9,44
343.1272791317512,69.49810145669281,1.5551378269808135e-06,-10.173320931315867,-9.138428411129594,15.842559337615967,4,323,473.1227655514278,88.0,94.81777138182372,15,87,4,83
386.77789760694236,78.3405457361282,2.032996426705692e-06,-8.554121489149837,-7.733300810487934,15.973749160766602,4,403,551.959505737382,124.0,110.63908448095532,14,94,4,90
632.7334165308727,129.15277032710597,8.631493924121458e-07,-3.5641785025296135,-3.300906408688064,15.261281728744507,6,998,1834.964439353455,218.0,370.02638201734726,40,60,23,56
676.3298129634265,136.9019271478522,9.063223419929286e-07,-6.498747111344524,-5.793886260792129,14.778322219848633,11,883,1824.2774132464206,194.0,367.77722789613676,52,67,44,63
603.5479635887693,120.61911763634619,7.258610586657758e-07,-1.6708166976515773,-1.2949531413147133,15.714375972747803,7,1370,2363.9482788402393,288.0,477.6489309181177,47,61,51,57
361.21093807507975,73.50311105046087,1.1089342370500417e-06,0.948805434249557,0.951097392919173,15.526139259338379,5,4549,5294.376539482768,972.0,1087.1398346196142,44,41,38,37
760.2317815376869,150.04697985010415,1.2621663235393538e-06,0.8085904097805551,0.8313944338704269,15.504977226257324,5,4971,6532.924752757022,1106.0,1351.892201880446,45,38,38,34
256.04156476661194,69.17779804883388,1.6122525348558904e-06,0.9926850805631419,0.9878387053741883,13.665169954299927,5,8900,8167.322450983607,1872.0,1702.6829305061046,37,36,34,32
546.9404620470251,144.3694316230464,1.6704215049091459e-06,0.9761044436112634,0.9634148142004888,12.298242568969727,4,10364,8988.93782909453,2296.0,1882.273376359325,35,35,32,31
487.4356616640849,160.215581890509,2.0138476640076756e-06,0.9916982235843178,0.9813795963091049,10.807102680206299,4,16200,15237.282804868722,3718.0,3336.3362265532287,28,27,23,24
1722.999171646815,448.90964870569394,1.0590522628542533e-05,0.9029907007227103,0.8641499276211689,12.547031164169312,4,17637,13746.129845198773,4181.0,2966.9404344859795,25,28,22,24
65.4356229883112,14.708177094776817,3.890152755594014e-06,-0.45203165795780564,-0.012886342124590833,4.27784538269043,4,160,177.14560078581675,50.0,45.599999999999966,12,15,6,5
13.684264774866058,3.5675515537038507,2.695235883776274e-06,0.9168660425872472,0.9084119715828751,4.322082996368408,4,135,143.65429738512717,41.0,47.099999999999284,10,7,6,5
22.02804599275841,5.164359179292191,6.468423467158165e-06,0.7770480342594157,0.7868012543960781,6.494452714920044,4,139,143.95984056806623,46.0,43.80000000000145,8,8,4,5
147.31395261558333,31.349358945843022,3.5948273471636833e-06,-1.3591801762546467,-1.012989124651964,6.222919464111328,4,279,355.96149214666866,68.0,75.90000000000117,13,19,6,5
8.052355575706862,2.449785430951217,2.218021315601674e-06,0.9726195831420757,0.9515564664076259,7.243300437927246,4,160,161.78651522143906,63.0,49.199999999997914,6,6,4,5
18.336635038129767,4.561979274891223,5.1228625344122225e-06,0.9019362051757702,0.8921589539450668,6.527136564254761,4,174,190.13457696373746,65.0,58.800000000002456,8,7,4,5
15.40013318406071,5.364733641560032,2.6288717610359797e-06,0.9434496005893483,0.8828212494915855,8.207817316055298,4,218,203.62944752883027,72.0,72.0,9,7,5,4
16.133492501500154,4.73790334566302,2.5606451312194463e-06,0.8581967947666584,0.8200737256020997,6.829237222671509,4,140,139.4923959291927,54.0,54.0,9,7,5,4
77.09038940512976,15.707834225926684,4.649255353630341e-06,-0.5130732369892697,-0.04682016332775585,10.679194211959839,4,218,232.40866277558163,73.0,67.79999999999745,8,11,6,5
48.13461003589105,11.835609980654404,2.350751732403396e-06,0.7608915584504427,0.7324957999480866,8.625913381576538,4,293,262.72609356076686,80.0,80.69999999999845,13,8,5,5
129.01938638771108,26.633039017186594,5.694108566251011e-06,-3.7459096368330416,-2.98500329427712,13.250430345535278,4,213,306.9260055747121,59.0,63.442688373263906,10,22,7,17
164.1401719251774,33.80886444407748,3.861835326069622e-06,-1.665768786020664,-1.0983584657158976,11.32756757736206,4,343,425.2072937876757,114.0,98.40000000000322,13,18,6,5
255.34533743033253,51.87258153794302,2.631490875812229e-06,-4.705316489927065,-3.4036181987234206,9.57318639755249,4,316,497.25766875317447,109.0,102.01211222972358,11,22,6,18
362.376813306647,73.19634576132758,3.447330131600113e-06,-6.423854578578687,-4.976609523174481,15.578129053115845,4,472,709.2430642106697,137.0,143.24871408879653,13,32,8,27
420.20968049747637,85.88249831745351,2.833639649939588e-06,-3.75212713449074,-3.811523030377744,15.081837177276611,8,657,903.8210270431183,160.0,182.44357342615308,16,35,11,30
371.64047394705614,75.23279687483517,1.6984775414311945e-06,-5.747055342674057,-4.7100545687278945,15.238393306732178,4,495,678.5349766123708,138.0,138.0,11,39,5,4
539.515611346886,108.68888815171688,8.18667874464366e-07,-41.264675083422986,-27.886276925887017,15.23500919342041,4,409,1103.6614199219814,110.0,221.79033624162673,18,82,4,78
381.89045268901856,79.24636269651504,6.45503390096409e-07,-7.402079827364998,-5.324923378954964,14.628082275390625,12,724,1174.5703511645859,167.0,236.02979899824334,67,85,53,81
343.5109712890868,71.969684180208,8.157400391586874e-07,0.8366934453185466,0.8314435505562295,15.404890537261963,6,2649,3124.220932758876,539.0,634.0028553777233,51,49,47,45
504.0171105612667,102.61437374229064,1.0366579167882954e-06,0.7549592930698885,0.766039388248072,15.387770414352417,5,2933,3965.0116453300475,603.0,809.0473913503201,49,42,37,38
406.37449003581565,81.9956490311353,1.2682051026563752e-06,0.9375579551521361,0.9405186203548163,15.374314546585083,5,4657,5461.723929136677,973.0,1124.0151655912732,44,39,34,35
222.40905117152627,56.02873443632374,3.412962924851021e-06,0.9937319896432075,0.9909304592482209,16.034594774246216,4,8560,7932.727349941206,1859.0,1654.4747820579814,37,34,32,31
291.70621757805793,57.934038407853215,3.0688172632174433e-06,0.9914549004816281,0.9925357123064175,13.484025001525879,4,9470,9642.813785536262,2065.0,2038.8602342755712,36,32,31,28
386.1797483920654,100.60498943209163,1.7496294011600956e-06,0.9889709978703319,0.9833601943566799,12.51025128364563,5,11003,9835.569697860474,2378.0,2076.9244472906284,33,33,32,29
889.8152590361989,223.53058450809388,1.9097734014060742e-06,0.9510941441864877,0.9328160822255599,11.662801027297974,4,11944,9701.996976056485,2685.0,2043.0483901434518,31,32,27,28
1070.266298989972,277.5469036171264,6.060228728201898e-06,0.9436022810299195,0.918991813490277,13.224797010421753,4,13926,11325.676436456977,3125.0,2409.197545373934,29,30,26,26
