rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
235.01261047725362,47.99544249197,7.687297806911828e-06,-34.660658655034794,-29.490823151596455,-33.472623062594025,-22.7040038330809,0.0,4,135,285.0,41.0,57.0,10,75,6,68
760.3529608017582,154.98881007995385,9.612395416500906e-06,-347.3202473547022,-275.54033824541597,-337.53928785331425,-202.93036502121043,0.0065076351165771484,4,139,1094.0,46.0,221.0,8,70,4,65
2164.3289856981846,447.9635634364325,1.4696713942120661e-05,-638.5449075613188,-572.7572643123863,-633.2306497896993,-511.92206450568483,0.0,4,279,4733.0,68.0,1016.0,13,39,6,36
33.359468920632814,6.623034299573975,3.5207983439229494e-06,0.4168176215962641,0.5266323185011711,0.4356344986149183,0.695122613416777,0.015625715255737305,4,160,164.0,63.0,49.0,6,7,4,5
53.55789313132721,10.578082687015323,5.054321615720299e-06,-0.0904752884711213,0.1681224609645997,-0.050594104096607584,0.42687172373317683,0.0,4,174,191.0,65.0,58.0,8,7,4,5
430.3970429537514,88.75105633174176,5.398540571881515e-06,-48.85651451014876,-37.07396591223786,-48.08508643440325,-30.253637181250657,0.015625,4,218,555.0,72.0,111.0,9,78,5,70
100.51088249537958,20.603397778036516,4.4716102115049235e-06,-5.864567262486571,-3.927845621902139,-5.665663209550711,-2.654694504954447,0.01563405990600586,4,140,145.0,54.0,54.0,9,9,5,4
2127.2219143560615,433.14992112046684,8.941667748577797e-06,-1188.932923259976,-828.4471360947427,-1168.1861000120816,-692.680606077645,0.0,4,218,3949.0,73.0,823.0,8,51,6,47
1867.6280606471585,379.2677429380639,7.117395571469378e-06,-391.6047591219369,-330.36832706633004,-387.9871463981657,-297.1689923401223,0.0,4,293,3209.0,80.0,661.0,13,54,5,51
3440.2032401201727,722.0696671143767,1.2024769824956533e-05,-2958.9138289529023,-2494.7943645336163,-2930.535543415649,-2167.347611967715,0.0,4,213,8253.0,59.0,1825.0,10,38,7,35
3001.4230461704883,620.814686520865,9.068452740812104e-06,-846.4182153923753,-659.7913810077666,-838.7915692592811,-595.955481295329,0.0,4,343,6547.0,114.0,1403.0,13,40,6,36
3113.819767049253,642.1247363895377,8.262483465129823e-06,-876.6411840940924,-706.683927294398,-867.7204814871699,-612.4373883699396,0.0,4,316,6651.0,109.0,1421.0,11,41,6,38
3381.8760896012536,695.3684200359787,5.686776709875406e-06,-556.2940204619244,-431.7983907435119,-548.7572731252217,-394.7604224188652,0.0,4,472,7068.0,137.0,1496.0,13,42,8,38
3988.8118479483755,832.0454589944791,6.6928433593350235e-06,-399.01979453743644,-336.32278901596663,-388.8934576517185,-322.1105120017448,0.0,4,657,9342.0,160.0,2027.0,16,37,11,34
3239.0143707229827,663.3974032081625,4.666481138602451e-06,-480.4799348686875,-375.805575263785,-468.6453240046459,-334.01045410328317,0.0,4,495,6528.0,138.0,1371.0,11,45,5,41
2825.557323343485,574.3637965900474,2.327314788653726e-06,-9656.640505919726,-2914.9307151379367,-2064.6540453926664,-1661.4821060268107,0.0,4,409,5386.0,110.0,1111.0,18,56,4,52
5594.187593684478,1192.7447861969467,6.417933411428172e-06,-3314.7720915146924,-4347.055086866245,-1449.3559585832409,-2206.784356795575,0.0,4,724,15041.0,167.0,3402.0,67,34,53,31
5475.608522118798,1183.9934455758894,5.447259380035205e-06,-72.40950317218875,-84.06960236260227,-58.74929746958787,-72.45814232545145,0.0,4,2649,16284.0,539.0,3680.0,51,31,47,28
5354.295671273362,1157.1508877771012,5.3835449336769805e-06,-46.31440571504392,-47.93684389940309,-38.780009413377776,-42.77522585559937,0.015625476837158203,4,2933,16562.0,603.0,3745.0,49,30,37,27
5988.256900662607,1331.4834967371294,6.367162572111001e-06,-16.153065698675242,-18.12635133529163,-14.570966861691412,-16.878640151010202,0.0,4,4657,20384.0,973.0,4775.0,44,28,34,25
964.0343181996514,213.6244608101101,1.8327625283096056e-06,0.9047931552140837,0.897337245016132,0.9141040039749817,0.9060144381260588,0.0,22,8560,9989.0,1859.0,2101.0,37,38,32,34
926.0926856961996,200.8457741651539,2.0006902248417503e-06,0.9272311362767709,0.9268972813360211,0.9334299610037575,0.9317994161418484,0.0,20,9470,10795.0,2065.0,2279.0,36,36,31,32
905.4996301749181,205.42966114710003,2.46567151393938e-06,0.9482533102159519,0.9427303437897083,0.9523893409206906,0.9460200635588794,0.0,19,11003,12615.0,2378.0,2693.0,33,35,32,32
1256.0368843158647,281.85672652202976,3.148401029582669e-06,0.9152802846674164,0.9096056339713811,0.9202366833323474,0.9130039535950709,0.0,16,11944,14943.0,2685.0,3243.0,31,32,27,28
1375.5125683109534,307.3871507807642,3.986606100878565e-06,0.9210938369858708,0.9182735239938749,0.9248573344602049,0.920765805425856,0.0,14,13926,17350.0,3125.0,3830.0,29,29,26,26
2191.340803362981,558.6956158847062,8.793330047785924e-06,0.9114291348254784,0.8900343385572658,0.9133848040120547,0.8915561052644078,0.01562809944152832,9,22816,30733.0,5652.0,7615.0,21,20,17,17
65.50397570631368,13.758330809610106,6.753101593616689e-06,-1.3135031141870126,-1.4457741463332572,-1.2360290255907778,-0.7085065234825625,0.0,4,153,144.0,48.0,41.0,10,8,4,5
136.3835736687768,27.893024815056062,7.025487593001423e-06,-5.2190625412223,-4.698499842640835,-5.07645760359275,-3.482805807901358,0.0,4,174,185.0,53.0,54.0,9,16,6,5
9.032925882569833,2.184223737013526,2.753131423052516e-06,0.9372470948215885,0.9341834832996277,0.9401292529402628,0.9545398148837441,0.015622377395629883,4,138,144.0,52.0,48.0,8,6,6,5
43.82861983529332,8.763085453575508,8.276208738386483e-06,-1.3588608633051162,-0.7687316931751158,-1.2818342675427203,-0.29631029856283964,0.0,4,107,108.0,36.0,36.0,9,8,5,4
1419.9032060613615,288.1405906844782,1.1140711245892958e-05,-928.154030286028,-851.0884652219423,-909.3054692965695,-668.6599608810501,0.0,4,160,2470.0,44.0,510.0,10,56,7,52
166.82397784291481,34.08598196717628,6.128886967339951e-06,-13.186739826650664,-10.088390049116516,-12.781877746107112,-6.899716981933868,0.0,4,151,197.0,59.0,51.0,10,39,4,5
