rmse_I,rmse_Beta,time_predict,roll_var_npeople,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
597.5307789503009,4.47858560526072e-05,0.07126998901367188,24,1680,387.4144148979507,89,71
493.45874181870295,1.9601749338695316e-05,0.07427620887756348,21,1743,599.2893262411679,84,81
444.52062180331495,1.7857206662920018e-05,0.07076454162597656,22,1689,676.8433886509372,84,84
266.0569718237099,4.4282879516008235e-05,0.07994556427001953,20,1692,1016.7591561536597,82,91
76.6535300400626,0.0023400829836216744,0.06574106216430664,15,1763,1682.635614677386,77,81
446.07342715556257,4.811520126221132e-05,0.0733189582824707,22,1641,652.274181751784,89,83
441.1225792941968,9.761993680369663e-05,0.07228684425354004,20,1689,658.9299975902893,81,83
161.70613174425995,4.3498658310898276e-05,0.0929412841796875,17,1672,1288.4574445214441,88,91
153.7626297156382,1.949145173675612e-05,0.09984850883483887,18,1658,1279.295707848537,89,91
44.7336262144727,0.017501002247955182,0.06883668899536133,15,1755,1657.4074614151991,81,82
236.51885630957287,1.4274197588804768e-05,0.06481766700744629,19,1670,1251.7351840547192,84,91
141.60981471496663,3.138974894411155e-05,0.07028818130493164,16,1802,1566.2476376969257,81,85
111.4037589149239,0.0001353200654621595,0.07479572296142578,17,1772,1579.486563168103,81,85
149.75886665654724,0.005813236862292465,0.058214664459228516,13,1646,1844.7651319932827,85,75
57.58033694892883,0.0019888280773365003,0.06374907493591309,17,1597,1715.3346044710713,81,80
46.264322485332784,0.0016183039115607223,0.06285500526428223,14,1696,1801.337459263995,72,76
61.45189503312679,5.438841824298709e-05,0.06392121315002441,17,1745,1654.067603056453,83,82
68.04073141969909,0.004183118237039379,0.05872392654418945,12,1780,1843.5222408380403,83,75
147.78427372622366,0.0014155711030404696,0.057218074798583984,11,1689,1934.2221395196577,78,70
89.03120246408301,4.675574634275952e-05,0.0798490047454834,16,1790,1562.6735780001914,83,85
181.19567138231125,0.0009216877686237056,0.059224843978881836,12,1692,1982.6054832597977,78,68
197.8941636157407,0.002730098851977095,0.06075263023376465,11,1747,1957.9135438124058,78,69
197.24562501413777,0.0009857613673430457,0.059783935546875,10,1720,2004.1952898327404,77,67
176.9256234939932,0.0028674272011538484,0.05669379234313965,14,1690,1880.0813997018831,82,73
129.11062403634017,0.004204563607389531,0.061780452728271484,14,1700,1913.4018295766145,77,71
60.87802260939676,0.0016476801574219892,0.05876779556274414,15,1658,1839.082850872786,77,75
101.12571337208483,0.00293505757540622,0.061743974685668945,13,1728,1907.6024828488119,71,72
130.89048402942274,0.0024566004332940154,0.05821657180786133,13,1696,1952.654822419098,79,69
35.34078946733019,0.01979352960695798,0.05926036834716797,14,1743,1808.0131282823857,81,76
143.1057419114816,0.0032752759677151843,0.05729556083679199,13,1739,1974.2774338251404,74,68
247.7141407111474,0.0010240402437238709,0.05874156951904297,12,1723,2010.4017767501812,80,67
146.48986156003275,0.004053400739624175,0.05821490287780762,14,1725,1882.950775284623,80,73
235.18676668701784,0.0022288108265701412,0.057764291763305664,9,1695,2047.975824291873,80,65
259.94858333236544,0.0022527661677745913,0.059781789779663086,11,1715,2054.446769429561,75,64
215.76069299321313,0.0009751090217806572,0.06579971313476562,12,1717,1996.1796948326173,78,67
224.79103645960433,0.0010385977314404727,0.05922365188598633,12,1712,2031.5065361652169,77,66
181.6299056989502,0.0010208175415421315,0.06129193305969238,11,1780,1990.9423340782714,79,68
242.52062821226593,0.002125841117154856,0.059725046157836914,11,1666,2059.4846555453328,77,64
