rmse_I,rmse_Beta,time_predict,7,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
33789.550237139345,3.216279209444515e-07,0.0020143985748291016,9,219936.0,145883.61905662017,17,18
39317.477107501785,4.055695558773891e-07,0.0,8,214548.0,190652.90506203813,17,18
31745.28746903125,2.7579584142638174e-07,0.0,9,220735.0,147688.439288062,17,17
51362.57296053808,6.929721482263171e-07,0.0,8,212657.0,247068.5304048985,17,18
49962.57194626202,6.924068601888652e-07,0.0,8,200459.0,250866.06820078433,18,18
26584.125377557724,3.321821920605707e-07,0.0,9,195128.0,128835.52063862453,17,18
42335.88607193817,3.6777067956009e-07,0.0020356178283691406,8,216422.0,199472.71685373256,17,18
34149.708326297296,2.6577327079481906e-07,0.0,8,216721.0,140557.32948483588,17,17
52696.070104057435,4.115112161531517e-07,0.0,8,209585.0,71096.74558684918,17,15
41242.950485070396,3.226413348965587e-07,0.0,8,217031.0,107000.27414091668,17,17
38950.669621784764,2.755978288266787e-07,0.0,8,228381.0,167395.76915389474,17,17
29779.17832113971,3.1069102394343953e-07,0.0,8,210066.0,142265.41794767953,17,17
41650.49131436076,3.1042984319451245e-07,0.0,8,215585.0,189428.72028991135,17,18
34840.07665134378,2.9139568625397616e-07,0.0020241737365722656,8,224479.0,156903.7587636676,17,17
38769.15681928132,1.7245112603056182e-07,0.0,8,217473.0,128712.2908984983,18,17
40753.126995059494,2.6988224004113923e-07,0.0,8,222320.0,115856.47304916363,17,17
39181.951944851215,2.665468049423429e-07,0.0,8,229382.0,137917.38370037652,17,17
50663.635995099794,3.8446069154546646e-07,0.0,9,217347.0,196575.8423221822,17,18
58013.884293400995,5.534867638259463e-07,0.008227109909057617,9,213573.0,231077.04633581,18,19
44065.73713782979,3.9431785571441236e-07,0.0,9,215669.0,140351.87648495153,18,19
61852.168388825085,7.986821510095129e-07,0.0,9,229728.0,263808.12933412386,18,18
54990.327309554865,5.209638741840983e-07,0.0,9,224036.0,226164.17938147584,18,19
44210.300875124696,3.6979132890214264e-07,0.0,9,223832.0,150244.06994651552,17,18
41519.39328813704,3.447509281828292e-07,0.0,9,217153.0,143096.40949078777,18,19
44997.471227990165,3.5998795842733166e-07,0.008023738861083984,9,219592.0,164869.40926104394,17,18
56345.23062505613,5.216601351622317e-07,0.0,9,224247.0,213773.1442841625,18,19
58256.069194943615,5.171963374915949e-07,0.0,9,227069.0,229569.7078714592,18,19
32895.66397584345,4.24122299534743e-07,0.0,34,91925.0,45109.365657876246,45,55
24633.31303552934,3.75989008489859e-07,0.0,33,106756.0,20393.200999012584,45,47
15788.622637660043,4.2612982701857705e-07,0.0,36,71866.0,26114.356637475008,44,50
35148.11974905456,3.7970587390931275e-07,0.0020220279693603516,28,96350.0,98251.02459137242,50,50
24821.89870029354,3.2734670998386636e-07,0.0,32,73355.0,15350.14877149195,48,45
19706.872121186385,3.434596412509656e-07,0.0,33,60577.0,8706.876125349538,45,38
19387.784021871706,3.389097500684741e-07,0.0,29,77280.0,25194.40260173082,41,46
38581.178924180684,4.021742029795156e-07,0.0,34,128290.0,16653.900325716135,51,47
24944.198547078027,2.526010275760427e-07,0.00823354721069336,28,76674.0,56930.4192970998,38,46
34466.56931463284,5.712609936861985e-07,0.0020172595977783203,28,92640.0,12360.527777777777,40,30
47803.72082450573,6.132755662862836e-07,0.0,16,138941.0,229081.06803141563,34,30
34480.00806993476,2.772011270208384e-07,0.0,16,157071.0,54239.063648324416,27,30
22308.764134269077,4.33169072989662e-07,0.0,17,76642.0,19496.731970559853,25,25
54461.85985836732,3.769674601268194e-07,0.0,17,191788.0,26930.325748710857,29,26
32955.840200711486,3.2395982471393913e-07,0.0,17,153227.0,65465.62808270444,30,32
29210.04227284292,5.481319940387248e-07,0.00022172927856445312,17,109107.0,40089.49079901349,29,30
42619.10268501863,3.082903446307816e-07,0.0,18,136279.0,22683.04352131278,32,25
31408.480084549457,6.019997331804881e-07,0.0,17,151349.0,36603.870720006176,28,28
18039.51824057938,3.190912693571934e-07,0.0,17,99562.0,44666.13497405961,26,30
28313.924052781942,3.694647825998968e-07,0.0,18,128979.0,58216.458775792795,27,33
33352.12542663279,3.3742506588435567e-07,0.0,15,164039.0,60782.49692297586,24,25
44897.097572061655,3.662050097528295e-07,0.008022308349609375,15,137129.0,107573.06430433675,24,31
54756.238097267116,9.991133649759066e-07,0.002017498016357422,16,195268.0,269207.67580617697,26,28
59027.3472131729,1.0247713697686559e-06,0.0,14,171911.0,291287.7735433143,24,25
19569.710877130456,3.337279138073819e-07,0.0,17,122467.0,75660.63457488509,31,28
47741.51130973384,4.851976296459774e-07,0.0,15,148293.0,203997.9573519893,25,28
48518.97769428344,4.190414862629886e-07,0.0,15,130868.0,187756.7611491189,25,28
37698.38284922895,3.054521233128537e-07,0.008005380630493164,15,193725.0,106095.91162161062,26,27
70961.77561314507,7.716416782270011e-07,0.0,18,115197.0,241926.21870660665,28,31
36680.71572538382,4.431071078444428e-07,0.002017498016357422,15,158628.0,45053.75341520713,26,26
48419.16891207146,8.807670015368579e-07,0.0,12,183625.0,286276.1920285826,24,23
57196.53465335111,4.991639659190912e-07,0.0,12,228577.0,235600.27226767404,21,23
39111.30586606596,3.1960599864808484e-07,0.0,13,207763.0,90158.22935415323,23,24
38760.695951090725,3.617943800842036e-07,0.0,12,198787.0,135653.1250147756,21,25
30004.990592145146,3.2771210501544435e-07,0.0,12,167345.0,99930.42482055504,23,23
28229.993636012274,3.415679466267877e-07,0.0,12,151115.0,74950.94783014932,21,23
28924.834600477716,2.984873766326839e-07,0.0,12,181648.0,127531.11213572897,21,24
39949.921142538115,4.5718660339283296e-07,0.0,11,229843.0,166256.59370707168,20,24
38603.53287813464,2.8793596842497804e-07,0.0,12,197838.0,168367.38421669422,23,24
43399.80200332295,5.288036996411399e-07,0.00800466537475586,13,209623.0,180787.22513838686,23,26
48132.73908893233,3.3416634159818996e-07,0.008018016815185547,9,226945.0,92737.74935515398,18,18
54615.511535474296,4.3876570873584934e-07,0.002037525177001953,9,203617.0,55500.53380934491,18,17
34161.70062370297,3.974751256892162e-07,0.0,9,231465.0,148604.11349346733,19,20
48421.50545342857,6.848197317139792e-07,0.0,9,183566.0,274622.4194776684,19,19
56850.549167089885,3.8204714653509573e-07,0.0,9,211080.0,57033.67888916012,18,18
