rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
40551.27139408943,1.8962816947122588e-06,0.0020246505737304688,18,27998.0,59665.92149549136,24,35
47834.998144406745,3.0650475446002575e-06,0.0,18,42969.0,91399.38289408821,24,30
31950.542426032633,1.5605703103608032e-06,0.0,21,39081.0,52411.12489088271,28,38
40541.89707674633,2.1020937136668637e-06,0.0,19,44101.0,69144.20255895267,26,33
38340.60761348346,1.9286489252119886e-06,0.0,19,42824.0,62827.07081900965,25,35
42319.851939335815,3.2370107903890097e-06,0.0,19,41395.0,94626.53162547517,26,30
40471.000473370295,2.5335361660989005e-06,0.0,18,38812.0,80900.28788729868,24,31
43646.388789997494,3.0201673365473565e-06,0.0,21,37951.0,89770.37223936126,27,33
44759.84909593287,3.1841242829910103e-06,0.008021116256713867,20,30226.0,92241.5518221006,27,32
39759.1496927067,2.2856862159065494e-06,0.0,18,39034.0,73918.98829556603,26,33
33220.845963147454,1.5173111966746952e-06,0.0,20,33157.0,50831.12055374934,26,36
45326.566928663604,4.148859103225043e-06,0.0,12,46267.0,107073.21490758102,19,22
38456.55061487232,2.284899862069683e-06,0.0,11,36830.0,73713.19033870105,20,26
45712.17417973203,3.963900513995175e-06,0.008015871047973633,12,49846.0,104991.22047472198,18,22
47643.96838235233,4.979715856691821e-06,0.0,12,49012.0,115189.84452543758,19,22
44277.16128666241,4.325945953325973e-06,0.0,12,46209.0,108820.7696002954,18,21
47430.2316744439,5.251090770548243e-06,0.0,12,49303.0,118060.51445683012,18,21
49260.229943701845,3.400520733834968e-06,0.0,11,46063.0,96198.84342830679,17,23
50028.026591826536,3.794127773304935e-06,0.0,12,47320.0,103362.88626402327,19,22
43146.295047110965,5.1673347326682114e-06,0.0,12,43366.0,116902.38194885696,20,22
41902.65675929581,3.558727821185362e-06,0.0,12,46077.0,99416.56334897829,19,23
48086.16555539623,3.3542368099486583e-06,0.0,13,50235.0,96848.17643679152,18,23
38788.77228997054,2.9238983570711105e-06,0.0,14,46235.0,87965.4056172954,21,25
45864.105108095784,5.021849673655018e-06,0.0,12,50134.0,116112.88548651127,19,21
50195.52624687782,5.020007244423054e-06,0.008039474487304688,12,41368.0,116061.16137166033,19,21
46779.92018916059,5.205666284893426e-06,0.0,12,44269.0,116934.43335058876,18,21
43532.53122338743,6.54439095890826e-06,0.0,13,45988.0,126800.77825460963,19,21
45640.48410541803,4.06783468337115e-06,0.0,13,41992.0,106330.50635218804,20,22
48448.22469456698,6.161696811838964e-06,0.0,12,51851.0,124970.30175670396,19,20
49460.23389319663,4.477956743671647e-06,0.0,12,50036.0,110726.30663471998,19,22
50726.64709004352,5.982944814123719e-06,0.008018970489501953,12,38322.0,122753.833818114,19,21
47055.755282966464,3.850078597407462e-06,0.0,17,47584.0,103378.40662057788,24,28
47616.60091333176,2.9018941303211197e-06,0.0,17,45872.0,88645.86098847834,24,29
45091.7079045119,3.4209955974769155e-06,0.0010106563568115234,15,43035.0,97033.4976180266,21,26
48802.58582636831,3.968336356338283e-06,0.0,17,52411.0,105229.95781867568,23,27
47690.67706607406,4.197345124434056e-06,0.0,16,49335.0,108393.12708990535,22,25
50242.20942826185,5.068638066035307e-06,0.0,17,46924.0,116531.01779155328,23,26
52221.00813378611,5.04449060995135e-06,0.0,15,50724.0,116719.01298880349,22,24
46369.69209897425,3.907127653479058e-06,0.0,16,44870.0,104433.721482431,23,26
49219.83053292579,3.7846493882305934e-06,0.0,16,49411.0,103000.85918217195,23,26
47761.654788918255,4.625032507571185e-06,0.0,20,48269.0,111624.02128580942,26,29
45076.63442890411,4.815860600747608e-06,0.008037805557250977,12,51198.0,114452.83053882097,18,21
45751.197616242745,3.6834847599806904e-06,0.0,12,47034.0,101527.04144721548,18,22
46189.070225799405,5.6603957912618625e-06,0.0020177364349365234,12,49783.0,121659.16435415251,18,20
44187.882653733664,2.714159703136475e-06,0.0,12,47064.0,84342.42392173654,18,24
49952.25974813771,6.001041611472951e-06,0.0,12,48595.0,123621.92408202516,18,20
45987.89575132896,5.632414723065813e-06,0.0,12,49918.0,121030.03096014546,19,20
47636.17621663368,4.6300053189519555e-06,0.0,12,51592.0,113013.20269674473,18,21
42931.27579771649,3.562072336026786e-06,0.0,12,52316.0,100223.76335097116,18,22
45200.74620468993,3.6665440767004456e-06,0.0,12,52228.0,101578.28829609384,18,21
46729.1077320243,3.3664433522304038e-06,0.0,12,48649.0,96233.03951712747,19,23
49891.0136456609,7.825225717862909e-06,0.0,10,50573.0,132674.19212304478,16,18
50578.07538280593,5.656605626420212e-06,0.0,10,50934.0,120878.61965502796,16,19
50183.92619215415,6.956543936480362e-06,0.008019447326660156,10,51903.0,129933.47075630512,17,18
49332.29969772783,4.701002206686622e-06,0.008024930953979492,11,53389.0,113631.39980267295,17,20
51368.47662467397,6.419099823691303e-06,0.0,10,52069.0,127190.85708336471,17,18
49866.35886901706,6.163610094561992e-06,0.0,10,51328.0,125609.30933157308,16,18
50687.2737133835,4.001206206524682e-06,0.0,11,48108.0,106232.34797232192,17,20
48314.79112535903,3.892299363558435e-06,0.0,11,49874.0,104883.81598535406,16,20
50929.55176626476,3.84031735218432e-06,0.0,11,49742.0,104072.22493794456,17,20
49210.335345503256,8.01008967484644e-06,0.0,10,51894.0,134230.74025919923,17,17
43135.38244545177,2.7526451710575565e-06,0.0,11,53286.0,85875.41367077538,17,22
