rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
42908.44378961613,3.96391195906474e-06,0.008025169372558594,21,39081.0,103691.71422607511,28,32
53242.883838417205,2.69859661082356e-07,0.0,12,268585.0,105690.3981548924,23,23
57143.505677589994,2.1124682919705595e-06,0.0020265579223632812,15,75692.0,167390.73373860313,22,26
54052.163442914614,6.94697878310809e-07,0.0,29,67445.0,102494.4404844855,39,58
23413.091773916232,4.375216796546988e-06,0.0,15,13464.0,34675.796774927025,19,28
72184.17412752348,7.667054209280129e-07,0.0,15,97909.0,130183.70765207557,24,35
48381.05509624718,1.1798365551943054e-06,0.0,9,243005.0,321379.0239215997,19,18
47113.62017143592,1.7346745777980335e-06,0.008039474487304688,19,34844.0,74794.63826590458,24,35
57133.23275029385,2.120857934020921e-06,0.0,11,129029.0,214633.2525552652,19,19
32652.020366474324,4.614755985448921e-06,0.0,14,27553.0,61164.502420396035,19,24
41917.78691612002,1.1777729841028955e-06,0.0,13,85025.0,103048.93787755765,20,25
48040.10722234393,2.2082033800436826e-06,0.0,12,67342.0,126542.66625780429,20,23
64284.50931368291,1.792594974159298e-06,0.0,19,127866.0,221932.5569358596,27,32
52636.326432459704,2.692184310133678e-06,0.0,10,115059.0,203552.63591863765,18,19
56336.953622137255,7.341431655819193e-07,0.0002231597900390625,28,85967.0,93478.2516014959,41,54
58260.05669449785,1.646830304135972e-06,0.0020742416381835938,20,120396.0,214700.29052139522,29,33
56766.22291422835,4.89050160905808e-06,0.0,9,103314.0,209783.1613320661,16,16
55593.49612684285,8.245281797646219e-07,0.0,25,49631.0,86443.466592256,35,49
51704.10709092574,1.3368064852620914e-06,0.0,10,189499.0,269908.7231846643,18,19
29280.548828823852,3.932476897163204e-06,0.0,15,24345.0,55057.1714395002,20,26
44625.75504174551,5.574649858765547e-07,0.008013725280761719,9,295718.0,256770.86324423106,19,19
57026.4836203933,3.147733139823476e-06,0.002014636993408203,9,128560.0,244177.6215444871,18,17
51237.54272919658,3.166714167579496e-06,0.0,10,80709.0,157877.74774822456,18,19
