rmse_I,rmse_Beta,time_predict,40,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
5354.842378456503,2.241741198172217e-06,0.015624523162841797,40,8194,1813.8306916950103,141,45
5396.332599095681,2.3214659784154135e-06,0.0,40,8297,1862.9632542788845,147,45
5349.048188859815,2.2991593887401022e-06,0.0,40,8302,1928.6328783539232,136,45
5399.3141156808115,2.303567229164821e-06,0.0,40,8129,1909.3346075079328,153,44
5444.688589424805,2.2888416832800313e-06,0.0,40,8431,1862.783757363838,139,44
5376.683778758499,2.3352563141539466e-06,0.0,40,8203,1957.0741058647868,146,45
5430.279208048529,2.3211222282537887e-06,0.0156252384185791,40,8329,1948.7431933597588,143,44
5406.959169936148,2.2501280352724753e-06,0.0,40,8337,1845.7202036155622,141,44
5390.544295290666,2.230964179472176e-06,0.0,40,8161,1864.9465740580179,145,44
5426.521066273991,2.298577655225099e-06,0.015624523162841797,40,8530,1815.6150515929296,142,46
5434.541951540307,2.3847920124346785e-06,0.0,40,8446,2175.697362431674,134,45
5377.022937360782,2.389075062926179e-06,0.0,40,8347,2071.83044940404,141,45
5389.269018297627,2.3946867983932637e-06,0.0,40,8431,2365.6974653451384,131,45
5436.241477255298,2.334937391389344e-06,0.0,40,8596,2215.57050145142,140,45
5424.118212359811,2.4011359018451537e-06,0.01563739776611328,40,8557,2182.70696159673,138,45
5377.776919455474,2.387827572009129e-06,0.0,40,8524,2184.825178304552,138,45
5487.978548815592,2.442136495242842e-06,0.0,40,8683,2217.2718089770788,136,45
5437.249033859238,2.4661615791345307e-06,0.0,40,8448,2273.738509852212,140,45
5381.405671031904,2.3995347214667585e-06,0.0,40,8293,2047.303220029296,137,45
5428.288261121358,2.376834764673819e-06,0.006510019302368164,40,8581,2181.8739803491526,138,45
5408.246183028883,2.4864386971098073e-06,0.015637874603271484,40,8722,2651.6408665119675,130,45
5409.457888338261,2.5101675338954574e-06,0.016295671463012695,40,8700,2582.870937296802,127,45
5430.615970373338,2.4031545037632347e-06,0.015636205673217773,40,8616,2552.7163148610503,137,45
5441.476276429484,2.4305384342314354e-06,0.015625,40,8625,2428.5459578596965,134,44
5399.098641570564,2.429290424817574e-06,0.0,40,8538,2491.5779421800407,129,44
5429.8028059440885,2.497283122713384e-06,0.0,40,8639,2538.401104775245,130,45
5414.786189877199,2.435959634142246e-06,0.0,40,8537,2499.323133375303,130,45
5414.58286105112,2.4625169375615156e-06,0.0,40,8725,2676.927672431578,127,45
5346.8524416663595,2.445042795498662e-06,0.0,40,8623,2727.9481440020804,128,45
5397.348626202379,2.4500552987081334e-06,0.0,40,8591,2420.9231852213516,131,44
5421.343129490535,2.45976911372473e-06,0.0,40,8635,2690.602643220663,127,44
5351.988579233939,2.51759570527239e-06,0.0,40,8571,2842.864810459997,132,44
5417.570291308654,2.5499704724599683e-06,0.0,40,8654,2718.1539028404313,133,45
5360.029106048222,2.640958631627196e-06,0.0,40,8642,3087.973138009016,123,44
5343.264216668039,2.4823467137019657e-06,0.0,40,8558,2770.976802511543,126,45
5380.818749332756,2.54926319259024e-06,0.0,40,8565,2801.3725312022207,124,44
5377.8110322006005,2.5719366229573018e-06,0.0,40,8554,3009.4025688570387,128,44
5332.973604621354,2.4885038427983706e-06,0.00400090217590332,40,8491,2770.2271401263547,126,45
5378.149432354102,2.6428333879113897e-06,0.003000020980834961,40,8626,2789.1929782710904,126,45
5405.127955121168,2.526653641847953e-06,0.0039997100830078125,40,8649,2890.924228456756,123,44
5416.793547575835,2.6778652199506123e-06,0.0029976367950439453,40,8847,3371.9669685466993,113,44
5381.348551902155,2.5684498355023514e-06,0.004000425338745117,40,8732,3163.4825497651414,126,44
5368.571707898846,2.5079826869736572e-06,0.00400090217590332,40,8508,2972.8648228318143,128,44
5302.731216387102,2.502013285091667e-06,0.003999233245849609,40,8567,3151.270353368392,121,44
5233.87708218888,2.53765938589709e-06,0.003998756408691406,40,8523,3313.7334000133974,121,45
5282.583626460947,2.4932250376798157e-06,0.003998756408691406,40,8414,3076.7018107670715,115,45
5338.366393688658,2.5689904964166925e-06,0.004003286361694336,40,8622,3109.9908879912564,121,44
5360.674471476512,2.587768159220443e-06,0.003998517990112305,40,8687,3086.4549962999113,125,45
5326.913022606617,2.651052902851638e-06,0.004000663757324219,40,8702,3210.3416800975388,123,45
5351.310555049886,2.5999221441300794e-06,0.0039997100830078125,40,8709,3161.0362581488407,125,45
5269.508699944375,2.682540973094066e-06,0.0039997100830078125,40,8494,3582.904906506288,118,45
5255.037377344343,2.547038583713544e-06,0.004000663757324219,40,8722,3602.527320253931,115,44
5318.303827760052,2.6086210433061263e-06,0.0029997825622558594,40,8756,3269.6239250360427,115,45
5356.061029687969,2.6603350715984445e-06,0.004001617431640625,40,8778,3596.542427751062,115,44
5317.509423336975,2.6136673686436445e-06,0.002998828887939453,40,8723,3409.190622716274,118,44
