beta,gamma,delta,init_inf_frac,alpha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.11,0.3,0.2,0.0001,0.3000000000000001,0.0003767922753468156,0.00012811146734748036,4.669187910621986e-05,2.545329334679991e-05,1.0999377991538495e-05,3.3397163861081935e-06,3.3055164294637507e-06,2.835803343259613e-06,2.6790423817146802e-06,3.266199428253458e-06,4.548258857539622e-06,1.5523762613156578e-06,1.5837999853829388e-06,1.305639898419031e-06,2.1055750494269887e-06,2.383271748840343e-06,2.8843176096415846e-06,3.467473845830682e-07,7.636493819518364e-07,4.4135981625004206e-07,3.0435101052717073e-06,1.789094426385418e-06,3.5785537875199225e-06,6.415697271222598e-07,6.939663990124245e-07,-0.0,1.6193099554584478e-06,2.833985263350769e-06,2.061290388155612e-06,2.0008003502880456e-06,4.123141934542218e-06,-0.0,1.3608218978333753e-06,1.4792045703870826e-06,1.3609145526061184e-06,-0.0,2.958610593850608e-06,2.00154909180128e-06,-0.0,-0.0,-0.0,-0.0,3.780832685151836e-06,-0.0,-0.0,6.805730208725436e-06,-0.0,-0.0,-0.0,6.805962129874388e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.3100000000000001,0.0003097773587796837,0.00013082368241157383,3.826903412118554e-05,1.4643193935626186e-05,1.2327036529313773e-05,8.500420335622039e-06,6.615222446271218e-06,5.419364697445417e-06,3.7191975934547372e-06,2.1966716303722933e-06,2.0735556063300464e-06,2.035584884652053e-06,2.6804250410350505e-06,1.3296339602675289e-06,2.7131204660690855e-06,1.2919659866383881e-06,1.3261139883979922e-06,1.0365988600824494e-06,2.131744395228452e-06,3.2371799534303136e-06,3.6490889669948956e-06,3.178969564032741e-06,1.6994393945424235e-06,3.0425062504946254e-06,-0.0,8.648543712297396e-07,8.882580004865304e-07,5.135410447110189e-06,-0.0,1.314881160396908e-06,1.4292656942416215e-06,-0.0,-0.0,4.696312771557132e-06,-0.0,4.696621545008384e-06,-0.0,5.479572337208083e-06,-0.0,-0.0,-0.0,8.219628398364875e-06,8.219898518291302e-06,-0.0,-0.0,6.576135092473123e-06,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,3.288175867055543e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6441419575130567e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.3200000000000001,0.0003251016023568809,0.0001054894455592148,3.910167288267985e-05,2.2421247194870375e-05,9.166225027001929e-06,5.53626159671694e-06,1.973538701349753e-06,4.82207633467624e-06,5.027998668083455e-06,2.9882412491133437e-06,1.2966213489562506e-06,2.5725662453623954e-06,1.1615626362981857e-06,1.7111669876612723e-06,2.052205672953278e-06,1.8629190208230284e-06,2.3339946437772596e-06,1.4239400343285524e-06,1.1735808129742509e-06,1.625112531655759e-06,1.358301915388438e-06,5.37232665465126e-07,6.339545848277339e-07,7.73139902321418e-07,9.323453014076222e-07,3.8040893741708715e-06,2.348426733078668e-06,2.7570235943130683e-06,-0.0,-0.0,1.8651635400601663e-06,-0.0,-0.0,2.2649132915830705e-06,-0.0,-0.0,-0.0,3.523310169839533e-06,7.927699698484503e-06,-0.0,-0.0,-0.0,6.342561846395256e-06,6.342762844724348e-06,1.268592768610688e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.3300000000000001,0.00037587148835882545,8.881272515282035e-05,4.6025164920138195e-05,2.339715138077736e-05,1.792386501620058e-05,1.0424869287817273e-05,8.01830265118042e-06,6.201161340868566e-06,5.175092155695893e-06,3.6510568861558568e-06,4.974661806045333e-06,3.7255510960676474e-06,3.590361984606716e-06,4.477897164179012e-06,3.731541028173524e-06,2.682423883015872e-06,1.5858114466027473e-06,1.7867440647023614e-06,1.6506324982401566e-06,2.0603799839591375e-06,1.6975737935354118e-06,1.4878627325742855e-06,1.1082598803113797e-06,1.2503126072260784e-06,1.6599664149907767e-06,1.786775214895897e-06,1.6460228380310582e-06,-0.0,1.3405424397205934e-06,5.045525881541835e-07,1.226793642672419e-06,4.08067762691644e-06,7.276992732840881e-07,8.23474977096339e-07,-0.0,2.503442146917223e-06,2.7213031899009366e-06,1.5648472526663681e-06,2.08652841138246e-06,-0.0,-0.0,-0.0,8.942543900047895e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.34000000000000014,0.00039716396713629365,0.00010145270061912015,2.3146465537138283e-05,1.309837170992978e-05,1.1541099411260802e-05,6.199355084390845e-06,5.317708655638853e-06,6.3779307311051525e-06,2.692373755053268e-06,2.675159976206487e-06,3.2239317988569383e-06,3.2474129056936363e-06,2.522522891013068e-06,2.8129504698881647e-06,2.715649770834716e-06,2.801518121486879e-06,2.533354063416482e-06,8.383883596252417e-07,2.2035410438547842e-06,6.79805964409752e-07,1.1359462632754003e-06,2.9494585760403425e-06,4.4660004050456337e-07,9.810851224756334e-07,1.662493787080166e-06,1.3301144008437404e-06,1.4599690985050984e-06,9.977052286558319e-07,-0.0,1.3605479125544662e-06,1.4966475418987102e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.7417307794385124e-06,3.741842874660506e-06,-0.0,-0.0,4.989272838429315e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.978844900615513e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4968715731811244e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2.9938326406409033e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.993922316818498e-05,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.35000000000000014,0.00038295562262646854,0.00011284198990324512,4.066606561536901e-05,1.8149090465158224e-05,9.775636499398388e-06,7.366043519141385e-06,4.986898602510337e-06,4.90771526528988e-06,3.7196532503003255e-06,2.876110556826461e-06,3.772528998524649e-06,4.111987891519675e-06,3.474814548098948e-06,2.8429342364688637e-06,2.200276867370121e-06,2.1339417344279354e-06,1.5877051282586763e-06,3.510483338686754e-06,2.8482461402745685e-06,1.0247282489217469e-06,1.8419564185023773e-06,9.035300649884448e-07,2.3781035451975185e-06,1.498598862781364e-06,2.5413994535483653e-06,1.3286917237564921e-06,5.315233124747465e-07,1.948975750565296e-06,2.852409807019285e-06,2.9990380880917655e-06,2.016830421780469e-06,9.434113508177688e-07,1.0832077350642066e-06,2.658860239534988e-06,-0.0,3.988523531006649e-06,1.218822490045568e-06,4.6188310989236925e-06,-0.0,1.950344312717789e-06,2.4380017293879064e-06,4.179553798167035e-06,2.0898989987472305e-06,2.25072631110379e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.36000000000000015,0.00033341668313369155,0.00013812119141221046,3.4953303838847205e-05,1.3048104847257491e-05,5.250831236480735e-06,3.1213617148750927e-06,3.088622861469048e-06,3.994641247118125e-06,2.02218393496878e-06,1.781744799700391e-06,9.643663361202925e-07,1.2244983054188197e-06,2.3297025109059177e-06,2.626665036586928e-06,4.988617092749337e-07,1.826953052841418e-06,-0.0,1.922239107443602e-06,7.420423457915604e-07,2.6030029403045774e-06,9.725507652547094e-07,2.0638215119106462e-06,-0.0,1.762996816978557e-06,1.1283816547802417e-06,3.385240461284411e-06,4.340418854553718e-06,-0.0,7.837752491468564e-06,-0.0,4.031412572658155e-06,1.8814321265381295e-06,2.170944526369567e-06,5.131468242325354e-06,6.272148311836645e-06,-0.0,4.7043768063304015e-06,9.40901918511372e-06,4.0326644921151455e-06,-0.0,-0.0,4.704907951236237e-06,-0.0,-0.0,-0.0,9.410082384420093e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.823104296112433e-05,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.37000000000000016,0.00035684354952536523,9.67258310993202e-05,2.0291721739340574e-05,1.716543010843452e-05,1.025389337883098e-05,7.828990419511683e-06,3.954350177082233e-06,3.4192241855635075e-06,1.8875527985073859e-06,3.2914053917920683e-06,1.8893109654527507e-06,3.136604391329456e-06,1.8732995386017137e-06,1.4435034927373636e-06,1.8991788692801492e-06,1.9915664779546205e-06,1.6144786059157923e-06,5.967534093542781e-07,1.233805164702062e-06,3.008786734426394e-06,1.396332777403586e-06,3.6272513170843013e-06,2.409539774816949e-06,4.226542841934133e-06,3.170603804392158e-06,1.6826386399770854e-06,-0.0,1.1452234502939973e-06,1.2494034535848186e-06,1.4096608538238797e-06,7.854256409700611e-07,2.1146656763448846e-06,1.0182283176618512e-06,-0.0,-0.0,2.4993564693431836e-06,1.5274684983523912e-06,1.9639419406303205e-06,-0.0,3.436992983552045e-06,2.1151888631720794e-06,-0.0,-0.0,-0.0,3.055356955883326e-06,-0.0,5.499793587659951e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.38000000000000017,0.00035534732160158455,8.396479825023562e-05,1.985860762943048e-05,1.0032304089691024e-05,1.264963884750614e-05,8.35577338875737e-06,4.794490905624116e-06,2.871188826247817e-06,4.711784640676342e-06,3.1293261599785183e-06,1.7371362446283456e-06,1.9298722691019066e-06,1.1756972071452765e-06,1.9078654531767825e-06,1.6192273051274242e-06,1.9240533219999634e-06,2.1383514194894815e-06,1.382924438075861e-06,2.359484824410174e-06,1.4077508012633189e-06,1.714797576823912e-06,1.8841141127268202e-06,8.919333822632325e-07,-0.0,1.4866351421005675e-06,1.0098709708472597e-06,6.223956461326452e-07,3.935842414648505e-06,8.111306328828505e-07,-0.0,-0.0,3.2121633921633475e-06,-0.0,1.5747164070489816e-06,4.1185990085068624e-06,4.4620546759688295e-06,2.9748623546765884e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.924826033762656e-06,-0.0,1.3387597391556483e-05,-0.0,-0.0,-0.0,-0.0,1.3387956641963683e-05,-0.0,-0.0,0.0,-0.0,2.6776629965752363e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.3900000000000002,0.00034623374813236296,9.985587530536577e-05,4.601082036970183e-05,2.431957000226248e-05,8.535555025446229e-06,5.63369894734933e-06,4.859375621890649e-06,4.409147550177295e-06,2.2172359877004055e-06,2.2374338186637033e-06,1.8027442365564639e-06,2.174158908019308e-06,1.967499883903656e-06,1.6405688256782014e-06,1.0883571803788072e-06,2.422217903585988e-06,2.068230060103815e-06,2.160530812034267e-06,2.85664191324031e-06,2.6691991479310673e-06,1.888195583887864e-06,1.4069779581404873e-06,8.353153475582076e-07,8.923387326831289e-07,2.0136403691140004e-06,3.6363107938086614e-06,4.2239184949721675e-07,9.030682690536196e-07,1.482472725911066e-06,5.456752205645898e-07,1.1388302709747222e-06,7.704255153839767e-07,7.704456947976723e-07,8.731946650186728e-07,2.7099854378320742e-06,5.038189556216821e-06,1.247715090357815e-06,1.7468469195591751e-06,4.0312907003681175e-06,-0.0,-0.0,-0.0,-0.0,2.382251295784954e-06,-0.0,3.2756813652667915e-06,5.241227427177364e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.620682425913401e-05,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.4000000000000002,0.0003800855192821473,0.00011598407581914216,2.631346433190629e-05,7.046279279165901e-06,4.940212420478929e-06,6.24069434707053e-06,3.9378951441904064e-06,2.9322616228455445e-06,2.5174142592732096e-06,1.9603016880864743e-06,2.6366853944637114e-06,2.906718009398901e-06,2.2130202523840126e-06,2.4253586161648855e-06,2.408449745416874e-06,6.192617547640111e-07,1.721468947835092e-06,1.1138959052914288e-06,1.5551052001683274e-06,1.5121382830329821e-06,3.4804315873770975e-07,1.4729156418979983e-06,1.2496907402237412e-06,1.9547933334251866e-06,1.1552226624189643e-06,6.199070980983379e-07,-0.0,7.060232292133151e-07,3.177185362801538e-06,2.210384309364599e-06,1.059196392816375e-06,2.4210817173297983e-06,1.2106024769309442e-06,-0.0,1.588956138220965e-06,-0.0,2.118661996064475e-06,2.311326397830271e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.542523725423962e-05,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.4100000000000002,0.0003659339854493737,0.0001052863517543301,3.5138426028424874e-05,1.8723203538684174e-05,1.1698507478286047e-05,7.941162948554847e-06,5.926314315729542e-06,4.058375452586915e-06,2.51075584856153e-06,3.4835829865187407e-06,2.899399305533734e-06,2.299807647432317e-06,1.4654226561106043e-06,1.1615952644206118e-06,2.0121522084082244e-06,1.3360457842281903e-06,1.2793326504834113e-06,1.9194778815290192e-06,1.404073714184051e-06,2.736100668698782e-06,1.3987062175147003e-06,1.6654175851726905e-06,2.8021970592817524e-06,1.922596311487723e-06,1.682608171904576e-06,2.150806494682911e-06,1.4710662981087808e-06,1.689949613137287e-06,1.7553953739479766e-06,1.293976879424008e-06,4.7205216446855047e-07,2.0849490738328313e-06,5.686794111170457e-07,6.416030942091311e-07,1.5639466255379375e-06,3.2289547107211547e-06,2.887719574573566e-06,-0.0,3.1285978820960736e-06,-0.0,1.4723918866366148e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.4200000000000002,0.0002953013754449785,0.0001230085763381794,3.8436526665464044e-05,2.145497637684457e-05,1.1904699931619689e-05,9.854303243628237e-06,7.410879334202036e-06,3.672420461953152e-06,3.900286174030043e-06,4.262059974280419e-06,3.7700524444517214e-06,3.289341066192719e-06,2.47487469096086e-06,3.324892759337672e-06,3.6360991089168238e-06,3.1100387332116952e-06,2.7668731945595937e-06,3.8069933907536324e-06,3.471872560112388e-06,3.572205287127872e-06,2.5917720449797343e-06,3.2657287647452904e-06,3.4131626307498664e-06,2.057260871879407e-06,2.635497594383196e-06,2.0170414245512802e-06,2.2814915610069875e-06,1.6001407630028552e-06,8.795283861218195e-07,2.072487404802814e-06,2.625232127684285e-06,2.6835846256290097e-06,2.110939476551721e-06,1.5269226878444897e-06,1.6289164932459244e-06,1.1278492593191913e-06,8.886736395652406e-07,9.584204008206143e-07,1.1367867500666762e-06,2.5728536456881557e-06,2.573105120973196e-06,1.4816296243225224e-06,1.7462917867305805e-06,1.8110578139385325e-06,1.1643084008028382e-06,3.0563842301489785e-06,1.6301512459904188e-06,-0.0,-0.0,-0.0,4.890573563898215e-06,-0.0,-0.0,-0.0,-0.0,-0.0,8.151354450092185e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.3,0.2,0.0001,0.4300000000000002,0.00028843246400356293,7.220561383292079e-05,3.0741306545678526e-05,1.1994757187494542e-05,8.3198283391539e-06,5.755358870374039e-06,5.510159098776057e-06,5.0426178859197535e-06,4.217471996526001e-06,4.331307991378708e-06,3.088089897573809e-06,2.166251761082094e-06,3.0119854272925295e-06,2.3151892492023762e-06,2.8123172342020553e-06,2.42961618823756e-06,2.201829147452372e-06,1.939629100888851e-06,2.604745304779499e-06,1.399373218191613e-06,1.3121602933097165e-06,1.4255132327889442e-06,1.3763125252808095e-06,-0.0,1.7503739400126506e-06,1.942471044458216e-06,2.91411993202928e-06,2.822898977683508e-06,1.091365447791759e-06,1.7516985053589451e-06,9.274575063500379e-07,2.012875256696134e-06,3.3004916986101307e-06,3.379554300408927e-06,1.5102280030987458e-06,3.640295062723453e-06,8.451885378235602e-07,2.9582297429442406e-06,1.6905770507946727e-06,3.5065479551121825e-06,9.46857596773043e-07,2.1519999791053124e-06,1.245953740180994e-06,-0.0,2.491966597517603e-06,1.3152667861504597e-06,1.1273982636339497e-06,2.6306581730750622e-06,-0.0,-0.0,1.8213111161458073e-06,2.1525095235119807e-06,2.630907374623348e-06,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
