rmse_I,rmse_Beta,time_predict,30,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
5287.968985453487,2.215691414033379e-06,0.007998466491699219,30,8194,1357.0353351207157,141,36
5328.333638839034,2.2922818210107527e-06,0.004000663757324219,30,8297,1457.0679935654198,147,35
5280.997696268343,2.2685302298674518e-06,0.004000663757324219,30,8302,1539.0021116259522,136,35
5330.550305123031,2.272788672611672e-06,0.004000425338745117,30,8129,1488.509105778649,153,35
5368.760015944562,2.2559854811087656e-06,0.004000425338745117,30,8431,1495.5942008392374,139,35
5315.071087385012,2.305671777408685e-06,0.0,30,8203,1524.8980271268385,146,35
5355.484439276608,2.286472597962827e-06,0.003999471664428711,30,8329,1542.1521981615676,143,36
5329.3223135285525,2.217994067813537e-06,0.004003763198852539,30,8337,1467.2410709174264,141,36
5313.170914749047,2.199430641741852e-06,0.004001617431640625,30,8161,1433.573538627038,145,36
5357.923976557027,2.2699907850834855e-06,0.003999233245849609,30,8530,1414.6653709728996,142,37
5379.022478956344,2.350526203480878e-06,0.003999471664428711,30,8446,1711.9067495758943,134,36
5319.3850550588895,2.357599386074999e-06,0.0040013790130615234,30,8347,1605.3236281086952,141,35
5350.711176435761,2.36286630485447e-06,0.0040018558502197266,30,8431,1828.7478172536635,131,36
5381.867470768931,2.302339115993751e-06,0.003999233245849609,30,8596,1778.831234414221,140,35
5374.306782786066,2.3682953306883664e-06,0.0,30,8557,1689.5199716783845,138,36
5326.093757648197,2.3551260106062077e-06,0.0,30,8524,1715.1729691414894,138,36
5434.213887546191,2.4068979042177673e-06,0.003999948501586914,30,8683,1768.5034528681952,136,36
5394.473213591633,2.4328254516442557e-06,0.004000663757324219,30,8448,1781.451472988089,140,35
5327.966186057073,2.368247561520237e-06,0.004000425338745117,30,8293,1570.3385793340606,137,36
5372.160206158936,2.3431818621062716e-06,0.004000425338745117,30,8581,1740.2853551693577,138,36
5387.102912698498,2.45119769129446e-06,0.003999233245849609,30,8722,2047.2325508140502,130,35
5378.248105992463,2.4723712308631455e-06,0.004000663757324219,30,8700,2044.45617301502,127,36
5397.154938227901,2.370623135690049e-06,0.003999471664428711,30,8616,1979.982393309049,137,36
5404.023124899413,2.397568751073891e-06,0.003999233245849609,30,8625,1881.105022960974,134,35
5365.459696902717,2.3959903282821167e-06,0.004000186920166016,30,8538,1923.1849254992856,129,35
