rmse_I,rmse_Beta,time_predict,30,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
5405.8184721712605,1.5571361004385195e-06,0.01599860191345215,30,8194,17464.1205521614,141,105
5293.1478894462325,1.5960541656448662e-06,0.004001140594482422,30,8297,17276.98637254517,147,104
5189.019618049835,1.5505968987948333e-06,0.008001565933227539,30,8302,17161.090912839936,136,103
5288.990022694961,1.5958424776787549e-06,0.003998279571533203,30,8129,17229.587610239152,153,104
5311.159961521466,1.5412602105665482e-06,0.004001140594482422,30,8431,17219.250384293617,139,104
5201.321072528697,1.5652399403375785e-06,0.003999471664428711,30,8203,17167.862512399282,146,103
5318.639130003855,1.5474260777404222e-06,0.003998279571533203,30,8329,17150.97386891463,143,103
5424.411137863957,1.541696830876722e-06,0.003999948501586914,30,8337,17300.979231518057,141,104
5471.637702002071,1.558531064228918e-06,0.004000186920166016,30,8161,17330.160306286423,145,105
5266.736399377226,1.5540316818493347e-06,0.007999181747436523,30,8530,17386.16875130334,142,105
4860.3495048067025,1.5524218755807734e-06,0.0040013790130615234,30,8446,16884.66225671906,134,102
5000.656332489355,1.5960367631989931e-06,0.008001565933227539,30,8347,16986.467440347315,141,103
4726.841822089519,1.5051415343451218e-06,0.004000186920166016,30,8431,16776.9880488963,131,100
4796.465041278115,1.511904080313456e-06,0.004000663757324219,30,8596,16799.431564504262,140,101
4884.560953714779,1.5840912437708666e-06,0.003998994827270508,30,8557,16895.354100964403,138,102
4856.532972423943,1.580481261247433e-06,0.008000373840332031,30,8524,16896.108748785042,138,102
4760.644182275926,1.580882210541325e-06,0.004000663757324219,30,8683,16861.26812224418,136,101
4662.425600395069,1.5775239035146436e-06,0.003998994827270508,30,8448,16776.32473929536,140,101
5014.011736227037,1.6211290397994704e-06,0.003998994827270508,30,8293,17062.603302106207,137,103
4927.713146429401,1.5749619559179085e-06,0.004000186920166016,30,8581,16887.723876764838,138,101
4348.701205511656,1.5397929649354845e-06,0.0039980411529541016,30,8722,16476.121525698254,130,99
4477.641353112944,1.5559196754816406e-06,0.0039975643157958984,30,8700,16493.426031988794,127,99
4597.042188551485,1.5044388772742848e-06,0.008002519607543945,30,8616,16563.165307546325,137,99
4478.855930181827,1.5232690230869946e-06,0.00800180435180664,30,8625,16575.167931255375,134,100
4678.224021065943,1.5486658416135982e-06,0.007997989654541016,30,8538,16601.753957572877,129,100
4563.674998787611,1.5896672467744958e-06,0.003997802734375,30,8639,16594.685934524823,130,100
4633.053486658724,1.524287329982822e-06,0.004000663757324219,30,8537,16528.47442544084,130,99
4289.842986440172,1.5447847639591798e-06,0.004000425338745117,30,8725,16501.3344182592,127,99
4374.199855072329,1.5246818744546603e-06,0.0040013790130615234,30,8623,16402.97696063513,128,98
4524.158709766266,1.5343437903774691e-06,0.003999948501586914,30,8591,16517.563878165256,131,100
4343.536616893256,1.510753934753632e-06,0.007998228073120117,30,8635,16348.22377074444,127,98
4415.235254668754,1.5467775286629684e-06,0.003999471664428711,30,8571,16264.839300453366,132,97
4393.927145977524,1.5738660796473468e-06,0.003999948501586914,30,8654,16312.522517238262,133,98
4134.061422312516,1.633579741813202e-06,0.007999897003173828,30,8642,16106.310075747253,123,95
4381.22847758896,1.5389879336216148e-06,0.003998756408691406,30,8558,16305.769291062761,126,98
4355.577257556511,1.576133089484417e-06,0.008001089096069336,30,8565,16251.75795253722,124,97
4167.417642573961,1.5754828471827477e-06,0.00400090217590332,30,8554,16142.507839257603,128,96
4458.862732399769,1.5682359495364528e-06,0.007999897003173828,30,8491,16288.608522963383,126,98
4390.112295187224,1.669078180106507e-06,0.004002094268798828,30,8626,16283.869756598475,126,97
4194.047457074277,1.5211542173719379e-06,0.004002094268798828,30,8649,16226.163580874216,123,97
3736.8274221862976,1.544474690401472e-06,0.003999233245849609,30,8847,15882.115716737984,113,94
4098.4464073479485,1.5324693218637933e-06,0.004001140594482422,30,8732,15983.59685576125,126,95
4272.806198831224,1.516602556283232e-06,0.007998466491699219,30,8508,16034.579831482102,128,96
4170.884106096034,1.4832484411776394e-06,0.00400090217590332,30,8567,15967.412881684597,121,95
4027.1837390083156,1.5295924852099294e-06,0.0039997100830078125,30,8523,15917.412492050626,121,95
4088.696121243667,1.5018861300494428e-06,0.003999233245849609,30,8414,15965.928169060411,115,95
4085.973542396867,1.576904585921821e-06,0.00400090217590332,30,8622,15965.985350493262,121,95
4089.096571730391,1.5471627567719147e-06,0.004000186920166016,30,8687,15981.474391596454,125,95
4066.983043815031,1.6239513134657128e-06,0.004000663757324219,30,8702,16007.933749052361,123,95
3944.750604146653,1.5574598290880832e-06,0.008000612258911133,30,8709,15979.72463978644,125,95
3883.576293213284,1.5716840697884573e-06,0.004000425338745117,30,8494,15715.48504837483,118,93
3789.271829250591,1.4401807303315835e-06,0.0040018558502197266,30,8722,15680.260605163063,115,92
3895.6075854397186,1.5433942124105159e-06,0.003999471664428711,30,8756,15795.94608232455,115,94
3701.2129076179003,1.5342356130917364e-06,0.003997802734375,30,8778,15714.764527793555,115,93
3881.2855425253015,1.5361597335372473e-06,0.004001140594482422,30,8723,15725.88396408077,118,94
3754.233562594954,1.5285666370235842e-06,0.0039980411529541016,30,8803,15655.09684512105,117,93
3850.8963489144635,1.5743361454167115e-06,0.004001140594482422,30,8550,15709.049498383767,118,93
3859.8742026747464,1.554076502024454e-06,0.003999948501586914,30,8554,15795.858547835087,113,94
3630.812397232461,1.5517995653594178e-06,0.004000425338745117,30,8841,15725.91362454927,113,93
3731.5722079878337,1.5649277964236038e-06,0.008000612258911133,30,8866,15739.222805654917,120,94
