,0
0,0.06800222396850586
1,0.09800148010253906
2,0.09900188446044922
3,0.07400321960449219
4,0.11399722099304199
5,0.08005547523498535
6,0.07894730567932129
7,0.1060025691986084
8,0.0820014476776123
9,0.11499476432800293
10,0.09700608253479004
11,0.09400415420532227
12,0.07899856567382812
13,0.1020050048828125
14,0.08199787139892578
15,0.07600069046020508
16,0.08600091934204102
17,0.1029961109161377
18,0.07499408721923828
19,0.08600020408630371
20,0.09000492095947266
21,0.07999634742736816
22,0.08500051498413086
23,0.06300115585327148
24,0.06399965286254883
25,0.07599806785583496
26,0.08600258827209473
27,0.08299732208251953
28,0.0800020694732666
29,0.07899808883666992
30,0.0839996337890625
31,0.07500290870666504
32,0.07199835777282715
33,0.07699704170227051
34,0.07900094985961914
35,0.07199382781982422
36,0.06700658798217773
37,0.06600308418273926
38,0.07100653648376465
39,0.06199240684509277
40,0.10500764846801758
41,0.09999322891235352
42,0.06800031661987305
43,0.05999922752380371
44,0.07599687576293945
45,0.08400535583496094
46,0.09299969673156738
47,0.06799864768981934
48,0.06599879264831543
49,0.07899355888366699
50,0.08800029754638672
51,0.08199334144592285
52,0.07799601554870605
53,0.06600594520568848
54,0.06599926948547363
55,0.08099222183227539
56,0.0839986801147461
57,0.06499743461608887
58,0.06699967384338379
59,0.07299399375915527
60,0.06899833679199219
61,0.07999849319458008
62,0.06499719619750977
63,0.06400322914123535
64,0.0869901180267334
65,0.08299970626831055
66,0.08199906349182129
67,0.0839993953704834
68,0.08099961280822754
69,0.07499957084655762
70,0.07199978828430176
71,0.08099961280822754
72,0.09200167655944824
73,0.08699727058410645
74,0.08200478553771973
75,0.082000732421875
76,0.0919947624206543
77,0.08299970626831055
78,0.07299685478210449
79,0.0980076789855957
80,0.06200098991394043
81,0.06599950790405273
82,0.07489180564880371
83,0.06199955940246582
84,0.06799912452697754
85,0.06699919700622559
86,0.06899905204772949
87,0.06499648094177246
88,0.07099676132202148
89,0.08400678634643555
90,0.07900094985961914
91,0.07998943328857422
92,0.07500600814819336
93,0.069000244140625
94,0.07399725914001465
95,0.069000244140625
96,0.06300020217895508
97,0.07700014114379883
98,0.06899809837341309
99,0.06600093841552734
100,0.06899857521057129
101,0.06899690628051758
102,0.06899762153625488
103,0.07200765609741211
104,0.06700444221496582
105,0.07499885559082031
106,0.09000658988952637
107,0.10399699211120605
108,0.08600354194641113
109,0.08900117874145508
110,0.06999683380126953
111,0.07999467849731445
112,0.06599998474121094
113,0.09799933433532715
114,0.08599185943603516
115,0.0839989185333252
116,0.07799792289733887
117,0.0859978199005127
118,0.0689997673034668
119,0.06500768661499023
120,0.07200026512145996
121,0.0639948844909668
122,0.06601095199584961
123,0.06599974632263184
124,0.07599306106567383
125,0.06999778747558594
126,0.42600488662719727
127,0.08000493049621582
128,0.07000064849853516
129,0.07999825477600098
130,0.06399822235107422
131,0.0820004940032959
132,0.0739908218383789
133,0.06400585174560547
134,0.06599760055541992
135,0.08099937438964844
136,0.10899877548217773
137,0.11099481582641602
138,0.08000540733337402
139,0.07300043106079102
140,0.07599925994873047
141,0.08199501037597656
142,0.08200836181640625
143,0.07898688316345215
144,0.0689857006072998
145,0.06500005722045898
146,0.06400179862976074
147,0.06600546836853027
148,0.08399105072021484
149,0.0690011978149414
150,0.10100674629211426
151,0.07800030708312988
152,0.09401154518127441
153,0.08699989318847656
154,0.08299946784973145
155,0.0769960880279541
156,0.0820004940032959
157,0.0839998722076416
158,0.0839998722076416
159,0.08100032806396484
160,0.09199953079223633
161,0.08099937438964844
162,0.07799959182739258
163,0.06699943542480469
164,0.07800149917602539
165,0.0710000991821289
166,0.06699943542480469
167,0.0709998607635498
168,0.0690009593963623
169,0.06599855422973633
170,0.07400083541870117
171,0.08699965476989746
172,0.08299970626831055
173,0.09900116920471191
174,0.08999991416931152
175,0.07799983024597168
176,0.10500001907348633
177,0.09599995613098145
178,0.0899970531463623
179,0.08400154113769531
180,0.08899497985839844
181,0.09299993515014648
182,0.07899904251098633
183,0.09699845314025879
184,0.09000253677368164
185,0.1060020923614502
186,0.08799314498901367
187,0.11900568008422852
188,0.1349961757659912
189,0.08300113677978516
190,0.09099888801574707
191,0.07900047302246094
192,0.07900238037109375
193,0.07799839973449707
194,0.08099889755249023
195,0.06600761413574219
196,0.0690000057220459
197,0.07699942588806152
198,0.10199856758117676
199,0.08800077438354492
200,0.10000085830688477
201,0.08499860763549805
202,0.07599472999572754
203,0.07700514793395996
204,0.07199263572692871
205,0.06999802589416504
206,0.08699893951416016
207,0.1049962043762207
208,0.09399890899658203
209,0.08299756050109863
210,0.10299992561340332
211,0.08600139617919922
212,0.08500456809997559
