,0
0,0.47400903701782227
1,0.47699427604675293
2,0.44600605964660645
3,0.4550018310546875
4,0.46200037002563477
5,0.5099987983703613
6,0.5220029354095459
7,0.508995532989502
8,0.4260077476501465
9,0.39699769020080566
10,0.5500020980834961
11,0.5509994029998779
12,0.4599955081939697
13,0.42299938201904297
14,0.4170091152191162
15,0.4389958381652832
16,0.49800753593444824
17,0.4720025062561035
18,0.4560239315032959
19,0.4520080089569092
20,0.43099379539489746
21,0.5350017547607422
22,0.3970026969909668
23,0.46100759506225586
24,0.4420018196105957
25,0.44498491287231445
26,0.45799946784973145
27,0.4060020446777344
28,0.4930105209350586
29,0.43000197410583496
30,0.4000070095062256
31,0.4339935779571533
32,0.4970066547393799
33,0.5230066776275635
34,0.41499781608581543
35,0.4060018062591553
36,0.4399988651275635
37,0.4179978370666504
38,0.510000467300415
39,0.4410085678100586
40,0.5409953594207764
41,0.5089104175567627
42,0.4500000476837158
43,0.4030003547668457
44,0.4419994354248047
45,0.45599937438964844
46,0.47099924087524414
47,0.4250061511993408
48,0.4689970016479492
49,0.5109982490539551
50,0.46300363540649414
51,0.5460071563720703
52,0.518993616104126
53,0.4649989604949951
54,0.3990006446838379
55,0.40801000595092773
56,0.487001895904541
57,0.458996057510376
58,0.4520077705383301
59,0.39399147033691406
60,0.41800856590270996
61,0.42200422286987305
62,0.41399407386779785
63,0.38600778579711914
64,0.39699649810791016
65,0.4160008430480957
66,0.46500372886657715
67,0.4610025882720947
68,0.44399571418762207
69,0.40200066566467285
70,0.4620094299316406
71,0.5242106914520264
72,0.4389955997467041
73,0.4460024833679199
74,0.4329984188079834
75,0.4409980773925781
76,0.44200873374938965
77,0.4398066997528076
78,0.4579956531524658
79,0.43399906158447266
80,0.38200950622558594
81,0.3959965705871582
82,0.37999963760375977
83,0.42799901962280273
84,0.4530019760131836
85,0.4568493366241455
86,0.43399786949157715
87,0.4889991283416748
88,0.432999849319458
89,0.415996789932251
90,0.4390091896057129
91,0.4250023365020752
92,0.38799071311950684
93,0.4900035858154297
94,0.44399523735046387
95,0.4420015811920166
96,0.3910105228424072
97,0.384990930557251
98,0.3839998245239258
99,0.4420020580291748
100,0.4240081310272217
101,0.41500258445739746
