rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
1625.1577801253325,1.4093362666950814e-06,0.0030007362365722656,14,11831,14386.30829200696,102,91
1568.5194409128367,1.7386461794114237e-06,0.0039997100830078125,14,11921,14418.044079804646,103,92
1450.571142156233,1.6366835095103415e-06,0.002998828887939453,14,12130,14372.11864022042,99,91
1464.6165339981767,1.847811625155444e-06,0.004000186920166016,14,11857,14340.070895275818,102,91
1335.2762551544226,1.7644071122312344e-06,0.003000974655151367,14,12165,14312.208941626126,100,90
1415.9658632662329,1.4043915556988513e-06,0.003000497817993164,14,12029,14455.194182824536,100,92
1406.6512539362839,2.172825235884755e-06,0.0029997825622558594,14,12136,14415.022036968172,103,92
1559.4669990506025,1.5912215189266719e-06,0.003000020980834961,14,11752,14378.100940108332,97,91
1446.5593618912412,1.4854844486429259e-06,0.003998994827270508,14,11842,14218.390682801892,96,89
1377.8466115334597,1.3594442726413515e-06,0.0029993057250976562,14,12015,14209.938384739724,98,89
1377.4510738763631,1.6908938675331027e-06,0.003000974655151367,14,12054,14181.648497558946,96,89
1281.6288289024635,2.447352866178188e-06,0.0030007362365722656,14,12041,14155.13190176104,95,89
1319.9240799046595,1.531309200199179e-06,0.0030019283294677734,14,11970,14208.853803128173,99,89
1228.0520732122707,1.7030690976931104e-06,0.003998279571533203,14,11929,14164.791281241913,93,89
1295.6612382650517,1.5508971682757598e-06,0.0030012130737304688,14,11992,14145.475634116148,96,89
1331.8229871072406,1.8157272830644785e-06,0.004001140594482422,14,12024,14151.09944337173,95,88
1251.0579673392406,1.8321783259582287e-06,0.0029985904693603516,14,11978,14129.506689054246,95,88
1324.9962109985474,2.0426635010819276e-06,0.0030012130737304688,14,11841,14117.959530924589,92,88
583.7027493174891,3.3102834481313125e-06,0.002999544143676758,14,14035,15405.191143218373,99,100
694.4846378047969,3.03568565078457e-06,0.004000663757324219,14,14151,15666.741231449718,105,102
