rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
5322.3564269147155,2.4781758463070563e-06,0.003997802734375,14,8732,1513.017595001152,126,22
5290.144869726339,2.424386832661065e-06,0.0029985904693603516,16,8508,1562.0665427458594,128,23
5239.395443572367,2.4144770139896537e-06,0.003997325897216797,14,8567,1508.975413807401,121,22
5229.885024793445,2.456989385364648e-06,0.004000663757324219,15,8523,1562.2556256103294,121,22
5223.195741193751,2.4072459824865926e-06,0.0029985904693603516,14,8414,1546.1699699411558,115,22
5272.5862833631945,2.4734277795437464e-06,0.00400233268737793,14,8622,1567.872541935075,121,22
5299.8465010507825,2.4961166828164507e-06,0.003002643585205078,14,8687,1531.2847366427188,125,22
5291.0709864847095,2.5582370206482525e-06,0.0030007362365722656,14,8702,1447.8835142795272,123,22
5309.3206323045015,2.5092314598520617e-06,0.003997802734375,14,8709,1511.9004065796653,125,22
5283.573817213731,2.584531699840354e-06,0.004000186920166016,14,8494,1733.8889326577232,118,22
5267.617972211781,2.4565147062655464e-06,0.004000663757324219,14,8722,1788.3043089802627,115,22
5281.656511329226,2.513189752719182e-06,0.004000186920166016,14,8756,1669.5467572548382,115,22
5352.193770548881,2.5589715810048113e-06,0.003000020980834961,14,8778,1776.7137453246403,115,22
5293.431184970555,2.518149652783327e-06,0.0040013790130615234,14,8723,1727.6266464416412,118,22
5337.450018654363,2.530946224029152e-06,0.003000497817993164,14,8803,1778.03443228211,117,21
5259.753909135205,2.5409324507008857e-06,0.0029993057250976562,15,8550,1806.3308547044417,118,22
5257.696015059798,2.5103629955329695e-06,0.003998756408691406,14,8554,1601.6068853958031,113,21
5316.540202439638,2.569738437000644e-06,0.002000570297241211,14,8841,1704.6052616744373,113,22
5343.091785681741,2.5602376336863966e-06,0.004000425338745117,14,8866,1684.6655742112496,120,22
6377.941986915325,4.197795772332938e-06,0.003999948501586914,14,11945,1090.1183644181829,117,22
6283.356482080119,3.7015326931500857e-06,0.003000497817993164,14,11651,1144.4653254286166,120,23
6301.353942458964,4.027416750237535e-06,0.004000663757324219,14,11503,1102.2821278717884,117,22
6352.555609442976,3.979721515435655e-06,0.003998756408691406,14,11771,1104.9098680105883,115,23
6263.656181667831,3.831273044239843e-06,0.0030014514923095703,14,11438,1097.4857759815359,112,22
6289.676165130188,3.7791713747330404e-06,0.0030002593994140625,14,11516,1087.7494161138145,117,23
6306.45010176312,3.929894636915632e-06,0.0029985904693603516,14,11558,1075.0057548892748,118,22
6285.958661037948,4.079944469382367e-06,0.0039980411529541016,14,11637,1053.2225198302249,120,22
6340.540874594168,3.969645829007106e-06,0.0030028820037841797,14,11753,1019.8618587917547,117,22
6307.842774203825,3.957955202200958e-06,0.0029990673065185547,14,11647,1075.9573905741809,119,23
6326.066549622059,4.284995731194346e-06,0.003000974655151367,14,11629,1293.0896498070692,113,23
6277.409519430163,4.152830761356139e-06,0.0030019283294677734,14,11394,1234.6227968478036,115,23
6366.119089441081,4.216209569016454e-06,0.0029990673065185547,14,11870,1277.6079283842744,111,22
6285.718730041918,4.015203724214751e-06,0.0029981136322021484,14,11451,1308.6372549999146,116,22
6335.989895814847,4.076082440206968e-06,0.003999233245849609,14,11706,1290.8294612573393,115,22
6266.9859975989575,3.990620798361249e-06,0.0039980411529541016,14,11552,1360.0753999114834,114,23
6332.6752180431085,4.23693408454649e-06,0.003000497817993164,14,11655,1291.4418123932605,110,22
6325.873559934615,3.816733123999411e-06,0.0019986629486083984,14,11683,1237.4358934298677,113,23
6345.794151930576,4.364730439264029e-06,0.002996683120727539,14,11762,1305.28524673336,113,23
6326.051331583536,4.4219541591260085e-06,0.003000020980834961,14,11774,1334.284451019423,109,22
