rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
1541.4979878093702,1.3994291741559778e-06,0.1381378173828125,14,8639,10860.595639033458,130,114
1914.4035477382497,1.4106592004380316e-06,0.13900136947631836,14,8537,11175.304547283973,130,111
1058.7839219370776,1.3100232983748326e-06,0.1329972743988037,21,8725,10582.643789666898,127,117
1364.658429245746,1.3578103444631758e-06,0.13699936866760254,21,8623,10847.843553810917,128,114
1874.587518229456,1.4353417710281669e-06,0.13799571990966797,14,8591,11211.83083585554,131,110
1580.5953608881903,1.3986616515554693e-06,0.13899993896484375,20,8635,11088.849618296548,127,111
2140.918279642973,1.5576341583325832e-06,0.14200043678283691,14,8571,11739.654840162912,132,105
2149.47563051507,1.5863811767935128e-06,0.1441357135772705,14,8654,11714.479296390116,133,106
2102.8833607495703,1.7316244885919796e-06,0.14700031280517578,15,8642,12113.813640623599,123,102
1774.5995560009071,1.4748300501252798e-06,0.14800071716308594,17,8558,11318.978867422045,126,109
2166.169436276721,1.6071743510703595e-06,0.17699933052062988,14,8565,11838.706602617416,124,105
1945.8457985835219,1.6185029066846256e-06,0.15199971199035645,18,8554,11810.978659699109,128,105
2133.7147590644327,1.5651073803368787e-06,0.1589984893798828,14,8491,11666.905643512493,126,106
2044.0797596076256,1.6469250052765982e-06,0.15199851989746094,14,8626,11646.18482965982,126,106
1902.4603867246637,1.5381971779382791e-06,0.14899921417236328,16,8649,11725.337889242535,123,106
2168.339441316854,1.7583155932672197e-06,0.15000081062316895,15,8847,12689.586966501509,113,98
2248.3598491311004,1.6654662885184948e-06,0.15000128746032715,16,8732,12275.960578642915,126,101
2272.064783883934,1.614419009882921e-06,0.14400172233581543,16,8508,12052.985933076125,128,103
2412.364406088058,1.6531088671960616e-06,0.14499998092651367,14,8567,12449.137990818861,121,100
2258.274486713864,1.6822891643280174e-06,0.14300060272216797,15,8523,12389.210224100627,121,100
2438.2738102108956,1.6962892993484067e-06,0.13700199127197266,14,8414,12498.164490140758,115,99
2450.0211448130663,1.7678089733353284e-06,0.13914799690246582,14,8622,12555.106935572052,121,99
2405.1862531828665,1.72445490188503e-06,0.13799738883972168,14,8687,12493.407569667981,125,99
2151.1767647886595,1.7350758259478561e-06,0.1360013484954834,14,8702,12220.777623868147,123,101
2171.135552943508,1.7147128468464274e-06,0.13814973831176758,14,8709,12402.567432741884,125,100
2687.21869458576,1.8899004987047708e-06,0.14299964904785156,14,8494,13205.74925101176,118,94
2681.5575351331763,1.82010984712632e-06,0.14017105102539062,14,8722,13332.953296340518,115,94
2592.4964638776046,1.8352732328938503e-06,0.13900184631347656,14,8756,12982.922100515787,115,96
2559.8056748051476,1.8860845787171902e-06,0.1360001564025879,14,8778,13267.37899991195,115,94
2773.1329530038643,1.8796417101181637e-06,0.13899993896484375,14,8723,13236.826897209183,118,94
2735.0321851937824,1.9041693066284474e-06,0.13900041580200195,14,8803,13407.4769950883,117,93
2662.7510930764483,1.9063064640502782e-06,0.14100217819213867,15,8550,13164.671858874999,118,95
2502.778386007058,1.8258470832668986e-06,0.13899993896484375,14,8554,12903.676850701779,113,96
2420.048857976254,1.8683958271505135e-06,0.13913917541503906,14,8841,13153.453220119067,113,95
2456.949926870995,1.8487338223870664e-06,0.1420001983642578,14,8866,13035.932712330698,120,96
738.388120002162,2.5415110186604554e-06,0.14100050926208496,14,11945,10565.486441604417,117,117
465.6143187893235,2.0135846096879848e-06,0.13500237464904785,14,11651,10756.663847714957,120,115
609.7618690988978,2.3462276350296005e-06,0.14300060272216797,14,11503,10616.512899448448,117,117
814.2422261720488,2.232170087997919e-06,0.14299964904785156,14,11771,10534.775126372211,115,118
569.9096486670699,2.1223243040845047e-06,0.1399986743927002,14,11438,10643.758255866262,112,116
