rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
77499.58557233057,7.951185729674305e-07,1.7985663414001465,9,258829.0,59997.223726023076,18,15
83843.75145120232,7.700232016433331e-07,1.7434241771697998,8,254487.0,35172.926027386115,17,13
92638.8533169983,5.597803911759681e-07,2.1950302124023438,9,291980.0,40081.4082086206,19,16
8604.411649209838,4.602789053751591e-07,1.6782193183898926,21,39081.0,17182.573519238773,28,24
62625.45882138477,2.5781778115016424e-07,2.3829073905944824,12,268585.0,66044.04653216347,23,21
15398.400154489718,3.6327757673235025e-07,1.8830437660217285,15,75692.0,38707.123691613655,22,20
15136.12573990038,4.692566070836014e-07,2.5921785831451416,29,67445.0,24965.33274060704,39,42
2277.8300594169455,4.990433657953052e-07,1.2105331420898438,15,13464.0,9132.5,19,16
22080.731193035026,3.6247907995355236e-07,1.9762988090515137,15,97909.0,33013.300113132,24,22
83319.33301144879,6.414408241400091e-07,2.0438618659973145,9,243005.0,32262.471490345673,19,15
6994.164778356056,4.5797937911750676e-07,1.5642423629760742,19,34844.0,18640.05083480416,24,23
30052.617035176074,7.917535037559106e-07,1.9164843559265137,11,129029.0,48022.598719225396,19,16
3910.790383245292,3.5677724069853964e-07,1.431413173675537,14,27553.0,17571.802352148476,19,16
17786.219522741583,5.857938079844422e-07,2.1193244457244873,13,85025.0,35321.36794410265,20,17
17859.471071367134,6.016414738072441e-07,1.6878321170806885,12,67342.0,24528.983370022244,20,17
34503.38571503798,4.5300514418328927e-07,2.2878382205963135,19,127866.0,31274.614571216698,27,25
35280.78560140485,8.862263273973241e-07,1.7992243766784668,10,115059.0,23319.877463060922,18,15
22485.693932163165,3.780207641059171e-07,2.0929765701293945,28,85967.0,17470.851875648987,41,41
28737.207571782223,3.8512291513248557e-07,2.5018808841705322,20,120396.0,36360.91484919159,29,26
29062.882152555212,1.0679738434137515e-06,2.058396577835083,9,103314.0,31859.910473561962,16,13
12575.284520300655,2.8838316701442486e-07,1.819800853729248,25,49631.0,17720.897118704102,35,32
53716.61355162421,7.762999417667308e-07,2.0810282230377197,10,189499.0,41247.30138403645,18,15
3893.665688595985,4.98740448395685e-07,1.5390102863311768,15,24345.0,15046.252149136468,20,17
96067.89253046959,6.933112131516048e-07,1.9707114696502686,9,295718.0,23412.746601005085,19,19
44304.2318017656,8.804268099511768e-07,1.709970474243164,9,128560.0,22496.93956532549,18,13
22162.633576200846,9.610673492956721e-07,1.6925933361053467,10,80709.0,22669.902201562745,18,14
35573.41636763935,8.246458650825677e-07,1.5560400485992432,10,123887.0,36167.19627114019,18,14
35374.35928516171,5.817777319859689e-07,1.6619701385498047,12,164814.0,73547.50279606058,20,17
15587.240333091855,6.1811495389467e-07,1.8623473644256592,30,56192.0,12427.787552237465,41,35
83008.10692503696,6.704088354100175e-07,2.0379090309143066,9,260476.0,37098.65525836127,19,15
56190.96778595325,3.61502002818594e-07,2.8376147747039795,13,213123.0,52261.43273432716,24,20
62443.6205348717,3.9616393039049345e-07,2.605468988418579,12,254109.0,43491.650311116246,22,19
5573.975300612407,8.361261634698106e-07,1.873420238494873,19,30154.0,14214.07143606189,26,22
33672.02518595786,3.647434119799245e-07,2.9756243228912354,15,141413.0,52377.02886503578,27,24
25454.75343206861,5.759017655017117e-07,1.9393839836120605,15,113723.0,37867.698314356225,23,20
58291.20132366773,2.435840804417824e-07,2.6778922080993652,19,229622.0,57145.45049894822,31,27
24827.67116530154,4.3710976896316734e-07,2.2222421169281006,14,106508.0,41977.52310268341,23,20
27287.828298599263,3.9866050597206203e-07,2.2162489891052246,12,111506.0,32164.72404180255,20,18
6307.456121395336,8.184034443907759e-07,1.6137113571166992,11,38980.0,23129.46950320483,16,14
114932.58974909515,8.103845171373728e-07,1.798168420791626,8,346746.0,32087.66076250042,17,15
3254.749738419074,4.446440833089638e-07,1.1366667747497559,14,17567.0,11023.3652512862,18,16
47600.20601333233,6.869488938068979e-07,1.7900910377502441,11,168398.0,39807.990044122416,20,16
47712.68554550657,5.761198668291269e-07,1.9716897010803223,11,166810.0,36232.97796714682,20,18
54939.8529041495,9.491763694966819e-07,2.0751028060913086,9,173019.0,37006.85669178355,17,14
70668.34845779891,8.372303379067551e-07,1.6375541687011719,9,217347.0,42509.452102077325,17,14
24051.36709301548,7.436344984130669e-07,1.5106165409088135,11,104662.0,43619.09356458929,18,15
12028.720208510502,2.539588595337521e-07,2.1612799167633057,33,60577.0,28378.414257079705,45,47
65193.99438579558,5.148919542771891e-07,2.0767903327941895,10,227076.0,52556.22190812112,19,16
16014.655470491125,7.910046755404207e-07,1.5822722911834717,11,77752.0,35741.416177771156,17,15
53473.12990332933,5.24558274264138e-07,2.89499831199646,18,245134.0,50877.48798350154,29,27
36491.618773052825,4.416350704084486e-07,2.1161296367645264,18,128979.0,36807.317594887216,27,25
78503.42264396593,6.102769702084924e-07,2.061925172805786,9,279936.0,54929.88857779883,17,14
35274.74720957434,3.032655975563984e-07,2.7729053497314453,30,147914.0,39796.741699086626,46,43
85474.16633276411,7.995689757240577e-07,2.0038132667541504,9,286737.0,44468.30533245851,18,15
52305.211572615,5.434358418862673e-07,1.7660548686981201,12,192862.0,50846.80535110615,21,18
80337.5988666788,7.7961054119869e-07,1.9518249034881592,9,292147.0,58491.04780532277,17,15
100167.53129543418,5.626016253042636e-07,2.1020896434783936,10,334409.0,55676.39706883812,20,18
55937.16417182627,1.0310713496187952e-06,1.5465075969696045,9,175525.0,34985.143661033384,17,14
8350.685397362358,8.312773984007842e-07,1.1438686847686768,11,38729.0,21631.11739675105,17,14
107040.79148433916,7.144551898319108e-07,2.036414861679077,9,362799.0,64525.66649795824,18,16
8509.855353703844,7.756532206779422e-07,1.4722440242767334,12,49783.0,27879.537526391625,18,16
15816.416551522587,3.287246535605673e-07,2.130246162414551,29,66620.0,19801.591175682985,42,43
31856.63450232286,5.83082861057455e-07,2.685290813446045,16,122339.0,35805.67959737787,27,23
111894.87980322428,6.667733187720394e-07,1.8659107685089111,10,378718.0,72794.63704621814,18,17
67003.22669739736,4.6848152927650836e-07,2.0853540897369385,11,234109.0,40747.87811607494,21,18
2784.2330344339903,5.601871212836221e-07,1.4610490798950195,19,21599.0,14545.522321277997,24,22
104424.63007966378,4.840079631918182e-07,2.0334372520446777,11,372217.0,59661.864109317816,21,20
8403.283849405492,7.596748846652191e-07,1.1653053760528564,11,39764.0,19735.913311521457,17,14
12632.638954874135,4.274652471495076e-07,2.0531063079833984,25,54862.0,23919.300322236526,31,30
25194.10897204105,2.547845024055209e-07,3.0894174575805664,26,112066.0,41443.66212113039,45,39
32908.73620072723,8.211862115431222e-07,1.4679198265075684,10,121783.0,42926.54295356631,18,14
72884.7947217888,8.764699172987953e-07,1.8671061992645264,8,216422.0,24122.48023263159,17,12
72606.68789019134,8.346281373891518e-07,1.791588306427002,8,209585.0,27526.007335530037,17,12
29039.33506318773,3.7649317522672444e-07,2.189837694168091,14,113012.0,36936.28733637762,25,21
28259.131464354214,1.036290978532622e-06,1.5376472473144531,9,88888.0,23725.797088266816,17,13
6992.206239924366,4.5873017549516295e-07,1.874803066253662,20,35977.0,17491.60222969563,27,24
4985.474075765185,7.951125823138894e-07,1.5849816799163818,12,32331.0,19602.32736772226,19,16
15200.235941480747,3.37553371588706e-07,1.8737049102783203,22,72955.0,28966.8336121749,29,27
111067.89815478168,6.02332722969522e-07,2.2326500415802,9,361844.0,42512.27455819276,18,17
