rmse_I,rmse_Beta,time_predict,roll_var_npeople,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
3896.2554052057935,1.5808747804584578e-06,0.03994941711425781,7,16581,21776.625814249022,82,65
3761.9263252706733,1.778747339169698e-06,0.0035521984100341797,7,16679,21821.51046958513,82,65
3815.355001887816,9.92705534955606e-07,0.004552602767944336,7,16543,21822.919885702537,82,65
3821.2085413095515,1.7759935744733229e-06,0.0034987926483154297,7,16634,21693.72848573817,83,65
3920.1295782494753,1.5161577462866296e-06,0.0040280818939208984,7,16588,21863.845002654794,82,64
3824.9189156907796,1.3836661300658963e-06,0.004551887512207031,7,16412,21835.32137837874,81,64
3661.2820080273777,1.5430378349601763e-06,0.0047457218170166016,7,16689,21908.526241704254,81,64
3657.668553042779,1.15261010317598e-06,0.004008769989013672,7,16452,21847.285542969712,81,64
3983.3691959428124,1.6326300183886294e-06,0.004506111145019531,7,16857,21657.65830911998,85,65
3821.954879534192,1.0038193637542215e-06,0.004191160202026367,7,16727,21820.220748561434,81,65
3926.8388814583673,1.257339927987169e-06,0.0035326480865478516,7,16388,22126.705324136215,83,63
3788.327941630295,2.392846687866272e-06,0.003139019012451172,7,16392,22211.768102224334,81,62
3683.7636222772744,1.7407359835938481e-06,0.003898143768310547,7,16533,22161.8203173218,76,63
3855.951659981854,1.3671357881881053e-06,0.004020214080810547,7,16759,22110.466791216975,80,63
3798.212821893075,1.1830401285756796e-06,0.003876209259033203,7,16670,22099.95411209129,80,63
3674.741869230683,1.6285039570204736e-06,0.0034055709838867188,7,16649,22055.225240370593,80,63
3661.6894088828753,1.3253837912967557e-06,0.004077911376953125,7,16564,22049.10936968054,78,63
3774.243829308873,2.1458486851737334e-06,0.004320621490478516,7,16423,22043.822975622646,82,63
3730.531585853258,1.4667525411107286e-06,0.003663301467895508,7,16608,22165.43583275689,80,63
3896.883269666107,1.3898990543824243e-06,0.006824970245361328,7,16576,22154.641540630397,80,63
3826.909103631619,1.0175157229579632e-06,0.004079580307006836,7,16226,22360.24551115968,80,61
3932.6361551915033,1.537904292129515e-06,0.0040721893310546875,7,16328,22404.225300845854,80,61
